id,area,service_group,service_or_check,harmonization_disposition,pitch_202x_row_resolution,pitch_202x_owner_doc,pitch_202x_group_owner,pitch_202x_evidence_packet,pitch_202x_primary_command,pitch_202x_scope_note
HLA2025-OMT-COMP-062,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-063,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.field,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-064,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.field/name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-065,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.field/dataType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-066,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.field/semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-067,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.field/xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-068,OMT component-level conformance,Fixed record data type table,fixedRecordDataType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-069,OMT component-level conformance,Fixed record data type table,fixedRecordDataTypesType.fixedRecordData,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-070,OMT component-level conformance,Fixed record data type table,fixedRecordDataTypesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-071,OMT component-level conformance,Object model identification table,idReferenceType.type,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-072,OMT component-level conformance,Object model identification table,idReferenceType.identification,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-073,OMT component-level conformance,Interaction class structure table,interactionClassType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-074,OMT component-level conformance,Interaction class structure table,interactionClassType.sharing,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-075,OMT component-level conformance,Interaction class structure table,interactionClassType.dimensions,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-076,OMT component-level conformance,Interaction class structure table,interactionClassType.dimensions/dimension,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-077,OMT component-level conformance,Interaction class structure table,interactionClassType.dimensions/xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-078,OMT component-level conformance,Interaction class structure table,interactionClassType.transportation,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-079,OMT component-level conformance,Interaction class structure table,interactionClassType.order,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-080,OMT component-level conformance,Interaction class structure table,interactionClassType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-081,OMT component-level conformance,Interaction class structure table,interactionClassType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-082,OMT component-level conformance,Interaction class structure table,interactionsType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-083,OMT component-level conformance,Object model identification table,keywordType.taxonomy,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-084,OMT component-level conformance,Object model identification table,keywordType.keywordValue,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-085,OMT component-level conformance,Object model identification table,modelIdentificationType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-086,OMT component-level conformance,Object model identification table,modelIdentificationType.type,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-087,OMT component-level conformance,Object model identification table,modelIdentificationType.version,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-088,OMT component-level conformance,Object model identification table,modelIdentificationType.modificationDate,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-089,OMT component-level conformance,Object model identification table,modelIdentificationType.securityClassification,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-090,OMT component-level conformance,Object model identification table,modelIdentificationType.copyright,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-091,OMT component-level conformance,Object model identification table,modelIdentificationType.releaseRestriction,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-092,OMT component-level conformance,Object model identification table,modelIdentificationType.purpose,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-093,OMT component-level conformance,Object model identification table,modelIdentificationType.applicationDomain,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-094,OMT component-level conformance,Object model identification table,modelIdentificationType.description,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-095,OMT component-level conformance,Object model identification table,modelIdentificationType.useLimitation,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-096,OMT component-level conformance,Object model identification table,modelIdentificationType.useHistory,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-097,OMT component-level conformance,Object model identification table,modelIdentificationType.keyword,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-098,OMT component-level conformance,Object model identification table,modelIdentificationType.poc,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-099,OMT component-level conformance,Object model identification table,modelIdentificationType.reference,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-100,OMT component-level conformance,Object model identification table,modelIdentificationType.other,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-101,OMT component-level conformance,Object model identification table,modelIdentificationType.glyph,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-102,OMT component-level conformance,Object model identification table,modelIdentificationType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-103,OMT component-level conformance,Notes table,notesType.note,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-104,OMT component-level conformance,Notes table,notesType.note/label,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-105,OMT component-level conformance,Notes table,notesType.note/semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-106,OMT component-level conformance,Notes table,notesType.note/xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-107,OMT component-level conformance,Notes table,notesType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-108,OMT component-level conformance,Object class structure table,objectClassType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-109,OMT component-level conformance,Object class structure table,objectClassType.sharing,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-110,OMT component-level conformance,Object class structure table,objectClassType.directedInteraction,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-111,OMT component-level conformance,Object class structure table,objectClassType.dimensions,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-112,OMT component-level conformance,Object class structure table,objectClassType.dimensions/dimension,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-113,OMT component-level conformance,Object class structure table,objectClassType.dimensions/xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-114,OMT component-level conformance,Object class structure table,objectClassType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-115,OMT component-level conformance,Object class structure table,objectClassType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-116,OMT component-level conformance,Object model root,objectModelType.modelIdentification,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-117,OMT component-level conformance,Object model root,objectModelType.serviceUtilization,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-118,OMT component-level conformance,Object model root,objectModelType.objects,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-119,OMT component-level conformance,Object model root,objectModelType.interactions,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-120,OMT component-level conformance,Object model root,objectModelType.dimensions,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-121,OMT component-level conformance,Object model root,objectModelType.time,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-122,OMT component-level conformance,Object model root,objectModelType.tags,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-123,OMT component-level conformance,Object model root,objectModelType.synchronizations,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-124,OMT component-level conformance,Object model root,objectModelType.transportations,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-125,OMT component-level conformance,Object model root,objectModelType.switches,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-126,OMT component-level conformance,Object model root,objectModelType.updateRates,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-127,OMT component-level conformance,Object model root,objectModelType.dataTypes,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-128,OMT component-level conformance,Object model root,objectModelType.notes,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-129,OMT component-level conformance,Object model root,objectModelType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-130,OMT component-level conformance,Object class structure table,objectsType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-131,OMT component-level conformance,Parameter table,parameterType.name,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-132,OMT component-level conformance,Parameter table,parameterType.dataType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-133,OMT component-level conformance,Parameter table,parameterType.semantics,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-134,OMT component-level conformance,Parameter table,parameterType.xs:any,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-135,OMT component-level conformance,Object model identification table,pocType.pocType,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-136,OMT component-level conformance,Object model identification table,pocType.pocName,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-137,OMT component-level conformance,Object model identification table,pocType.pocOrg,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
HLA2025-OMT-COMP-138,OMT component-level conformance,Object model identification table,pocType.pocTelephone,covered,not-a-pitch-runtime-owner,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,,,"This row belongs to parser, validator, import, or export ownership rather than a Pitch proto HLA 4 / 202X runtime lane."
