packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-MIM-PARAM-043,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportServiceInvocation` shall expose parameter `HLAexception` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-044,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportServiceInvocation` shall expose parameter `HLAserialNumber` with datatype `HLAcount`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-045,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportMOMexception` shall expose parameter `HLAservice` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-046,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportMOMexception` shall expose parameter `HLAexception` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-047,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportMOMexception` shall expose parameter `HLAparameterError` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-048,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFederateLost` shall expose parameter `HLAfederateName` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-049,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFederateLost` shall expose parameter `HLAtimeStamp` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-050,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFederateLost` shall expose parameter `HLAfaultDescription` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-051,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFOMmoduleData` shall expose parameter `HLAFOMmoduleIndicator` with datatype `HLAindex`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-052,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAreport.HLAreportFOMmoduleData` shall expose parameter `HLAFOMmoduleData` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-053,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAresignFederationExecution` shall expose parameter `HLAresignAction` with datatype `HLAresignAction`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-054,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsynchronizationPointAchieved` shall expose parameter `HLAlabel` with datatype `HLAunicodeString`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-055,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateSaveComplete` shall expose parameter `HLAsuccessIndicator` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-056,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateRestoreComplete` shall expose parameter `HLAsuccessIndicator` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-057,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishObjectClassAttributes` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-058,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishObjectClassAttributes` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-059,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishObjectClassAttributes` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-060,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishObjectClassAttributes` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-061,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishInteractionClass` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-062,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishInteractionClass` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-063,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeObjectClassAttributes` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-064,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeObjectClassAttributes` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-065,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeObjectClassAttributes` shall expose parameter `HLAactive` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-066,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeObjectClassAttributes` shall expose parameter `HLAobjectClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-067,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeObjectClassAttributes` shall expose parameter `HLAattributeList` with datatype `HLAhandleList`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-068,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeInteractionClass` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-069,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeInteractionClass` shall expose parameter `HLAactive` with datatype `HLAboolean`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-070,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeInteractionClass` shall expose parameter `HLAinteractionClass` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-071,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAobjectInstance` with datatype `HLAhandle`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
HLA1516.1-MIM-PARAM-072,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-PARAMETERS,MIM_PARAM,Standard MIM interaction `HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAdeleteObjectInstance` shall expose parameter `HLAtag` with datatype `HLAopaqueData`.,MIM XML parse/static test + MOM interaction parameter test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_report_payload_uses_exact_mim_catalog_parameters;tests/verification/test_mom_observer_slice_v013.py::test_mom_observer_slice_reconstructs_mim_request_report_exchange,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-parameter row is directly covered by exact standard-MIM catalog equality checks and exact MOM report payload parameter validation.
