packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-XML-TYPE-035,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `enumeratedDataTypesType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-036,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `fixedRecordDataType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-037,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `fixedRecordDataTypesType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-038,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `fixedRecordEncodingEnumeration` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-039,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `fixedRecordEncodingType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-040,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `fixedRecordEncodingUnion` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-041,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `glyphType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-042,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `glyphTypeEnumerations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-043,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `glyphTypeUnion` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-044,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `idReferenceType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-045,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `interactionClassType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-046,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `interactionsType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-047,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `keywordType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-048,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `modelIdentificationType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-049,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `modelType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-050,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `nonEmptyString` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-051,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `notesType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-052,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `objectClassType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-053,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `objectModelType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-054,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `objectsType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-055,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `orderEnumerations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-056,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `orderType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-057,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `ownershipEnumerations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-058,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `ownershipType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
HLA1516.2-XML-TYPE-059,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-TYPES,XML_TYPE,"OMT/FDD/DIF XML processor shall implement schema type `parameterType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.types,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-type row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-type curated requirement."
