packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_33-ENABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.33,enableObjectClassRelevanceAdvisorySwitch,TEST,SUP-ENABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SWI,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `enableObjectClassRelevanceAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,ARG,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,The implementation shall accept and validate `disableObjectClassRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,EFF,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,EXC,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,"The RTI shall raise the standard exceptions exposed by `disableObjectClassRelevanceAdvisorySwitch` when the corresponding error conditions occur: ObjectClassRelevanceAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,MOM,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableObjectClassRelevanceAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,PRE,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,"The RTI shall validate all standard preconditions for `disableObjectClassRelevanceAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,SIG,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,The implementation shall expose `disableObjectClassRelevanceAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,SVC,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,The RTI shall provide the Disable Object Class Relevance Advisory Switch service through the `disableObjectClassRelevanceAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_34-DISABLEOBJECTCLASSRELEVANCEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.34,disableObjectClassRelevanceAdvisorySwitch,TEST,SUP-DISABLE_OBJECT_CLASS_RELEVANCE_ADVISORY_SW,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableObjectClassRelevanceAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,ARG,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,The implementation shall accept and validate `enableAttributeRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,EFF,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,EXC,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,"The RTI shall raise the standard exceptions exposed by `enableAttributeRelevanceAdvisorySwitch` when the corresponding error conditions occur: AttributeRelevanceAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,MOM,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `enableAttributeRelevanceAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,PRE,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,"The RTI shall validate all standard preconditions for `enableAttributeRelevanceAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,SIG,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,The implementation shall expose `enableAttributeRelevanceAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,SVC,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,The RTI shall provide the Enable Attribute Relevance Advisory Switch service through the `enableAttributeRelevanceAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_35-ENABLEATTRIBUTERELEVANCEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.35,enableAttributeRelevanceAdvisorySwitch,TEST,SUP-ENABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITCH,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `enableAttributeRelevanceAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,ARG,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The implementation shall accept and validate `disableAttributeRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,EFF,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,EXC,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The RTI shall raise the standard exceptions exposed by `disableAttributeRelevanceAdvisorySwitch` when the corresponding error conditions occur: AttributeRelevanceAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,MOM,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableAttributeRelevanceAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,PRE,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The RTI shall validate all standard preconditions for `disableAttributeRelevanceAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,SIG,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The implementation shall expose `disableAttributeRelevanceAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,SVC,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The RTI shall provide the Disable Attribute Relevance Advisory Switch service through the `disableAttributeRelevanceAdvisorySwitch` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-TEST-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.36,disableAttributeRelevanceAdvisorySwitch,TEST,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableAttributeRelevanceAdvisorySwitch`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,ARG,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall accept and validate `enableAttributeScopeAdvisorySwitch` overload 1 arguments: no explicit service arguments.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,EFF,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,EXC,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall raise the standard exceptions exposed by `enableAttributeScopeAdvisorySwitch` when the corresponding error conditions occur: AttributeScopeAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,MOM,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `enableAttributeScopeAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,PRE,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall validate all standard preconditions for `enableAttributeScopeAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,partial,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,HLA1516.1-SUP-10.1-002;HLA1516.1-SUP-10.17-001;HLA1516.1-SUP-10.18-001,IEEE 1516.1-2010 (2010 edition),10.37,enableAttributeScopeAdvisorySwitch,SIG,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall expose `enableAttributeScopeAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_advisory_switches_toggle_and_reject_duplicates;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors,mapped,support_switches,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
