requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_22-MOM-001,IEEE 1516.1-2010 (2010 edition),4.22,Federate Interface Specification,CAP-FM,FM-SAVE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Query Federation Save Status.,shall,rti.federation_management.query_federation_save_status,MOM observer integration test,TEST-FM-4_22-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_22-001,4.22 MOM observability hook,Query Federation Save Status,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-SVC-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,RTI/federate interface shall provide Federation Save Status Response  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.federation_save_status_response,API conformance + integration test,TEST-FM-4_23-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_23-001,4.23 service heading and overview,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-CB-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,The FederateAmbassador shall expose a callback handler for Federation Save Status Response and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.federation_save_status_response,callback integration test,TEST-FM-4_23-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_23-001,4.23 RTI-initiated service,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-ARG-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall accept and validate supplied argument: List of joined federates and save status for each.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_23-001,4.23.1 Supplied arguments,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-PRE-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_23-001,4.23.3 Preconditions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-PRE-002,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_23-001,4.23.3 Preconditions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-PRE-003,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_23-001,4.23.3 Preconditions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-PRE-004,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall enforce this precondition before successful completion: Joined federate requested save status via Query Federation Save Status service.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_23-001,4.23.3 Preconditions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-EFF-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,"On successful Federation Save Status Response  service, the RTI shall establish this postcondition: The joined federate has been informed of the status of the federation save.",shall,rti.callbacks.federation_management.federation_save_status_response,state-machine integration test,TEST-FM-4_23-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_23-001,4.23.4 Postconditions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-EXC-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,Federation Save Status Response  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.federation_save_status_response,unit + negative-path conformance test,TEST-FM-4_23-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_23-001,4.23.5 Exceptions,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_23-MOM-001,IEEE 1516.1-2010 (2010 edition),4.23,Federate Interface Specification,CAP-FM,FM-SAVE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Federation Save Status Response.,shall,rti.callbacks.federation_management.federation_save_status_response,MOM observer integration test,TEST-FM-4_23-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_23-001,4.23 MOM observability hook,Federation Save Status Response,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,save-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-SVC-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Request Federation Restore service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.request_federation_restore,API conformance + integration test,TEST-FM-4_24-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_24-001,4.24 service heading and overview,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-ARG-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall accept and validate supplied argument: Federation save label.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_24-001,4.24.1 Supplied arguments,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-002,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-003,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-004,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: The federation has a save with the specified label.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-005,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: The correct number of joined federates of the correct types that were joined to the federation execution when the save was accomplished are a subset of the federates currently joined to the federation execution.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-006,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: All previous Request Federation Restore service invocations from the joined federate have been acknowledged with a corresponding Confirm Federation Restoration Request service.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-006,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-007,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-007,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-PRE-008,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-PRE-008,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_24-001,4.24.3 Preconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EFF-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Request Federation Restore service, the RTI shall establish this postcondition: The RTI has been notified of the request to restore a former federation execution state.",shall,rti.federation_management.request_federation_restore,state-machine integration test,TEST-FM-4_24-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_24-001,4.24.4 Postconditions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EXC-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall report the defined exception/failure condition when applicable: Federate save in progress.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_24-001,4.24.5 Exceptions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EXC-002,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall report the defined exception/failure condition when applicable: Federate restore in progress.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_24-001,4.24.5 Exceptions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EXC-003,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-EXC-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_24-001,4.24.5 Exceptions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EXC-004,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-EXC-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_24-001,4.24.5 Exceptions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-EXC-005,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,Request Federation Restore service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.request_federation_restore,unit + negative-path conformance test,TEST-FM-4_24-EXC-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_24-001,4.24.5 Exceptions,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_24-MOM-001,IEEE 1516.1-2010 (2010 edition),4.24,Federate Interface Specification,CAP-FM,FM-RESTORE,The RTI shall update or make auditable the MOM-visible federation-management state associated with Request Federation Restore.,shall,rti.federation_management.request_federation_restore,MOM observer integration test,TEST-FM-4_24-MOM-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,MOM,HLA1516.1-FM-4_24-001,4.24 MOM observability hook,Request Federation Restore,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-SVC-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,RTI/federate interface shall provide Confirm Federation Restoration Request  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,API conformance + integration test,TEST-FM-4_25-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_25-001,4.25 service heading and overview,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-CB-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,The FederateAmbassador shall expose a callback handler for Confirm Federation Restoration Request and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,callback integration test,TEST-FM-4_25-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_25-001,4.25 RTI-initiated service,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-ARG-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall accept and validate supplied argument: Federation save label.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_25-001,4.25.1 Supplied arguments,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-ARG-002,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall accept and validate supplied argument: Request-success indicator.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_25-001,4.25.1 Supplied arguments,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-PRE-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_25-001,4.25.3 Preconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-PRE-002,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_25-001,4.25.3 Preconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-PRE-003,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall enforce this precondition before successful completion: The joined federate has requested a federation restore via the Request Federation Restore service.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_25-001,4.25.3 Preconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-PRE-004,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_25-001,4.25.3 Preconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-PRE-005,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,Confirm Federation Restoration Request  service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.callbacks.federation_management.confirm_federation_restoration_request,unit + negative-path conformance test,TEST-FM-4_25-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_25-001,4.25.3 Preconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-EFF-001,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is positive, federate restore in progress.",shall,rti.callbacks.federation_management.confirm_federation_restoration_request,state-machine integration test,TEST-FM-4_25-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_25-001,4.25.4 Postconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-EFF-002,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is positive, the federation has a saved state with the specified label.",shall,rti.callbacks.federation_management.confirm_federation_restoration_request,state-machine integration test,TEST-FM-4_25-EFF-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_25-001,4.25.4 Postconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-EFF-003,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is positive, the correct number of joined federates of the correct types that were joined to the federation execution when the save was accomplished are currently joined to the federation execution.",shall,rti.callbacks.federation_management.confirm_federation_restoration_request,state-machine integration test,TEST-FM-4_25-EFF-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_25-001,4.25.4 Postconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_25-EFF-004,IEEE 1516.1-2010 (2010 edition),4.25,Federate Interface Specification,CAP-FM,FM-RESTORE,"On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is negative, this service and the corresponding Request Federation Restore service invocation have no consequence.",shall,rti.callbacks.federation_management.confirm_federation_restoration_request,state-machine integration test,TEST-FM-4_25-EFF-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_25-001,4.25.4 Postconditions,Confirm Federation Restoration Request,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,restore-status MOM attributes and report interactions,Split from broad service row to implementation-ready conformance row.
