test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-FM-4_27-EFF-002-GRPC,HLA1516.1-FM-4_27-EFF-002,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_27-EFF-002: On successful Initiate Federate Restore  service, the RTI shall establish this postcondition: The joined federate’s designator and name may be changed.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_27-EFF-002-REST,HLA1516.1-FM-4_27-EFF-002,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_27-EFF-002: On successful Initiate Federate Restore  service, the RTI shall establish this postcondition: The joined federate’s designator and name may be changed.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_27-EXC-001-NATIVE,HLA1516.1-FM-4_27-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_27-EXC-001: Initiate Federate Restore  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_27-EXC-001-GRPC,HLA1516.1-FM-4_27-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_27-EXC-001: Initiate Federate Restore  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_27-EXC-001-REST,HLA1516.1-FM-4_27-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_27-EXC-001: Initiate Federate Restore  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-SVC-001-NATIVE,HLA1516.1-FM-4_28-SVC-001,CAP-FM,FM-RESTORE,API conformance,native,planned,Verify HLA1516.1-FM-4_28-SVC-001: RTI/federate interface shall provide Federate Restore Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-SVC-001-GRPC,HLA1516.1-FM-4_28-SVC-001,CAP-FM,FM-RESTORE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_28-SVC-001: RTI/federate interface shall provide Federate Restore Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-SVC-001-REST,HLA1516.1-FM-4_28-SVC-001,CAP-FM,FM-RESTORE,API conformance,rest,planned,Verify HLA1516.1-FM-4_28-SVC-001: RTI/federate interface shall provide Federate Restore Complete service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-ARG-001-NATIVE,HLA1516.1-FM-4_28-ARG-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-ARG-001: Federate Restore Complete service shall accept and validate supplied argument: Federate restore-success indicator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-001-NATIVE,HLA1516.1-FM-4_28-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-PRE-001: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-001-GRPC,HLA1516.1-FM-4_28-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-PRE-001: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-001-REST,HLA1516.1-FM-4_28-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-PRE-001: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-002-NATIVE,HLA1516.1-FM-4_28-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-PRE-002: Federate Restore Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-002-GRPC,HLA1516.1-FM-4_28-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-PRE-002: Federate Restore Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-002-REST,HLA1516.1-FM-4_28-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-PRE-002: Federate Restore Complete service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-003-NATIVE,HLA1516.1-FM-4_28-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-PRE-003: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-003-GRPC,HLA1516.1-FM-4_28-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-PRE-003: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-003-REST,HLA1516.1-FM-4_28-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-PRE-003: Federate Restore Complete service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-004-NATIVE,HLA1516.1-FM-4_28-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-PRE-004: Federate Restore Complete service shall enforce this precondition before successful completion: The joined federate was directed to restore through invocation of the Initiate Restore service.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-004-GRPC,HLA1516.1-FM-4_28-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-PRE-004: Federate Restore Complete service shall enforce this precondition before successful completion: The joined federate was directed to restore through invocation of the Initiate Restore service.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-004-REST,HLA1516.1-FM-4_28-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-PRE-004: Federate Restore Complete service shall enforce this precondition before successful completion: The joined federate was directed to restore through invocation of the Initiate Restore service.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-005-NATIVE,HLA1516.1-FM-4_28-PRE-005,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,"Verify HLA1516.1-FM-4_28-PRE-005: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was successful, the joined federate is in a state identical to the state that either it or some other joined ",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-005-GRPC,HLA1516.1-FM-4_28-PRE-005,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,"Verify HLA1516.1-FM-4_28-PRE-005: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was successful, the joined federate is in a state identical to the state that either it or some other joined ",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-005-REST,HLA1516.1-FM-4_28-PRE-005,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,"Verify HLA1516.1-FM-4_28-PRE-005: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was successful, the joined federate is in a state identical to the state that either it or some other joined ",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-006-NATIVE,HLA1516.1-FM-4_28-PRE-006,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,"Verify HLA1516.1-FM-4_28-PRE-006: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was unsuccessful, the joined federate is in an undefined state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-006-GRPC,HLA1516.1-FM-4_28-PRE-006,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,"Verify HLA1516.1-FM-4_28-PRE-006: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was unsuccessful, the joined federate is in an undefined state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-006-REST,HLA1516.1-FM-4_28-PRE-006,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,"Verify HLA1516.1-FM-4_28-PRE-006: Federate Restore Complete service shall enforce this precondition before successful completion: If the restore was unsuccessful, the joined federate is in an undefined state.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-007-NATIVE,HLA1516.1-FM-4_28-PRE-007,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-PRE-007: Federate Restore Complete service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-007-GRPC,HLA1516.1-FM-4_28-PRE-007,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-PRE-007: Federate Restore Complete service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-PRE-007-REST,HLA1516.1-FM-4_28-PRE-007,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-PRE-007: Federate Restore Complete service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EFF-001-NATIVE,HLA1516.1-FM-4_28-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_28-EFF-001: On successful Federate Restore Complete service, the RTI shall establish this postcondition: The RTI has been informed of the status of the restore attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EFF-001-GRPC,HLA1516.1-FM-4_28-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_28-EFF-001: On successful Federate Restore Complete service, the RTI shall establish this postcondition: The RTI has been informed of the status of the restore attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EFF-001-REST,HLA1516.1-FM-4_28-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_28-EFF-001: On successful Federate Restore Complete service, the RTI shall establish this postcondition: The RTI has been informed of the status of the restore attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-001-NATIVE,HLA1516.1-FM-4_28-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-EXC-001: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Restore not requested.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-001-GRPC,HLA1516.1-FM-4_28-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-EXC-001: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Restore not requested.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-001-REST,HLA1516.1-FM-4_28-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-EXC-001: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Restore not requested.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-002-NATIVE,HLA1516.1-FM-4_28-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-EXC-002: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-002-GRPC,HLA1516.1-FM-4_28-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-EXC-002: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-002-REST,HLA1516.1-FM-4_28-EXC-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-EXC-002: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Federate save in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-003-NATIVE,HLA1516.1-FM-4_28-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-EXC-003: Federate Restore Complete service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-003-GRPC,HLA1516.1-FM-4_28-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-EXC-003: Federate Restore Complete service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-003-REST,HLA1516.1-FM-4_28-EXC-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-EXC-003: Federate Restore Complete service shall report the defined exception/failure condition when applicable: The federate is not a federation execution member.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-004-NATIVE,HLA1516.1-FM-4_28-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-EXC-004: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-004-GRPC,HLA1516.1-FM-4_28-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-EXC-004: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-004-REST,HLA1516.1-FM-4_28-EXC-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-EXC-004: Federate Restore Complete service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-005-NATIVE,HLA1516.1-FM-4_28-EXC-005,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_28-EXC-005: Federate Restore Complete service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-005-GRPC,HLA1516.1-FM-4_28-EXC-005,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_28-EXC-005: Federate Restore Complete service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_28-EXC-005-REST,HLA1516.1-FM-4_28-EXC-005,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_28-EXC-005: Federate Restore Complete service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-SVC-001-NATIVE,HLA1516.1-FM-4_29-SVC-001,CAP-FM,FM-RESTORE,API conformance,native,planned,Verify HLA1516.1-FM-4_29-SVC-001: RTI/federate interface shall provide Federation Restored  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-SVC-001-GRPC,HLA1516.1-FM-4_29-SVC-001,CAP-FM,FM-RESTORE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_29-SVC-001: RTI/federate interface shall provide Federation Restored  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-SVC-001-REST,HLA1516.1-FM-4_29-SVC-001,CAP-FM,FM-RESTORE,API conformance,rest,planned,Verify HLA1516.1-FM-4_29-SVC-001: RTI/federate interface shall provide Federation Restored  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-CB-001-NATIVE,HLA1516.1-FM-4_29-CB-001,CAP-FM,FM-RESTORE,callback integration,native,planned,Verify HLA1516.1-FM-4_29-CB-001: The FederateAmbassador shall expose a callback handler for Federation Restored and the RTI shall invoke it only under the service's defined conditions.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-ARG-001-NATIVE,HLA1516.1-FM-4_29-ARG-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-ARG-001: Federation Restored  service shall accept and validate supplied argument: Federation restore-success indicator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-ARG-002-NATIVE,HLA1516.1-FM-4_29-ARG-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-ARG-002: Federation Restored  service shall accept and validate supplied argument: Optional failure reason.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-001-NATIVE,HLA1516.1-FM-4_29-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-PRE-001: Federation Restored  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-001-GRPC,HLA1516.1-FM-4_29-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_29-PRE-001: Federation Restored  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-001-REST,HLA1516.1-FM-4_29-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_29-PRE-001: Federation Restored  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-002-NATIVE,HLA1516.1-FM-4_29-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-PRE-002: Federation Restored  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-002-GRPC,HLA1516.1-FM-4_29-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_29-PRE-002: Federation Restored  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-002-REST,HLA1516.1-FM-4_29-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_29-PRE-002: Federation Restored  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-003-NATIVE,HLA1516.1-FM-4_29-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-PRE-003: Federation Restored  service shall enforce this precondition before successful completion: The joined federate has a save with the specified label.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-003-GRPC,HLA1516.1-FM-4_29-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_29-PRE-003: Federation Restored  service shall enforce this precondition before successful completion: The joined federate has a save with the specified label.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-003-REST,HLA1516.1-FM-4_29-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_29-PRE-003: Federation Restored  service shall enforce this precondition before successful completion: The joined federate has a save with the specified label.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-004-NATIVE,HLA1516.1-FM-4_29-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-PRE-004: Federation Restored  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-004-GRPC,HLA1516.1-FM-4_29-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_29-PRE-004: Federation Restored  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-PRE-004-REST,HLA1516.1-FM-4_29-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_29-PRE-004: Federation Restored  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-001-NATIVE,HLA1516.1-FM-4_29-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_29-EFF-001: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate has been informed regarding the success or failure of the restoration attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-001-GRPC,HLA1516.1-FM-4_29-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_29-EFF-001: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate has been informed regarding the success or failure of the restoration attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-001-REST,HLA1516.1-FM-4_29-EFF-001,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_29-EFF-001: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate has been informed regarding the success or failure of the restoration attempt.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-002-NATIVE,HLA1516.1-FM-4_29-EFF-002,CAP-FM,FM-RESTORE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_29-EFF-002: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate may resume providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-002-GRPC,HLA1516.1-FM-4_29-EFF-002,CAP-FM,FM-RESTORE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_29-EFF-002: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate may resume providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EFF-002-REST,HLA1516.1-FM-4_29-EFF-002,CAP-FM,FM-RESTORE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_29-EFF-002: On successful Federation Restored  service, the RTI shall establish this postcondition: The joined federate may resume providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EXC-001-NATIVE,HLA1516.1-FM-4_29-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_29-EXC-001: Federation Restored  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EXC-001-GRPC,HLA1516.1-FM-4_29-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_29-EXC-001: Federation Restored  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-EXC-001-REST,HLA1516.1-FM-4_29-EXC-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_29-EXC-001: Federation Restored  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_29-MOM-001-NATIVE,HLA1516.1-FM-4_29-MOM-001,CAP-FM,FM-RESTORE,MOM observer,native,planned,Verify HLA1516.1-FM-4_29-MOM-001: The RTI shall update or make auditable the MOM-visible federation-management state associated with Federation Restored.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-SVC-001-NATIVE,HLA1516.1-FM-4_30-SVC-001,CAP-FM,FM-RESTORE,API conformance,native,planned,Verify HLA1516.1-FM-4_30-SVC-001: RTI/federate interface shall provide Abort Federation Restore service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-SVC-001-GRPC,HLA1516.1-FM-4_30-SVC-001,CAP-FM,FM-RESTORE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_30-SVC-001: RTI/federate interface shall provide Abort Federation Restore service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-SVC-001-REST,HLA1516.1-FM-4_30-SVC-001,CAP-FM,FM-RESTORE,API conformance,rest,planned,Verify HLA1516.1-FM-4_30-SVC-001: RTI/federate interface shall provide Abort Federation Restore service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-001-NATIVE,HLA1516.1-FM-4_30-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-PRE-001: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-001-GRPC,HLA1516.1-FM-4_30-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-PRE-001: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-001-REST,HLA1516.1-FM-4_30-PRE-001,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-PRE-001: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-002-NATIVE,HLA1516.1-FM-4_30-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-PRE-002: Abort Federation Restore service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-002-GRPC,HLA1516.1-FM-4_30-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-PRE-002: Abort Federation Restore service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-002-REST,HLA1516.1-FM-4_30-PRE-002,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-PRE-002: Abort Federation Restore service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-003-NATIVE,HLA1516.1-FM-4_30-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-PRE-003: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-003-GRPC,HLA1516.1-FM-4_30-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_30-PRE-003: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-003-REST,HLA1516.1-FM-4_30-PRE-003,CAP-FM,FM-RESTORE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_30-PRE-003: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_30-PRE-004-NATIVE,HLA1516.1-FM-4_30-PRE-004,CAP-FM,FM-RESTORE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_30-PRE-004: Abort Federation Restore service shall enforce this precondition before successful completion: The federate is in the Federate Restore in Progress state.,Split from broad service row to implementation-ready conformance row.
