requirement_id,source_document,clause,canonical_topic,current_artifact_id,implementation_refs,test_refs,artifact_refs,status,notes
HLA1516.2-DT-4.13-005,IEEE 1516.2-2010,4.13,Parser shall preserve declared datatype names from datatype tables,HLA1516.2-DT-4.13-005,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-006,IEEE 1516.2-2010,4.13,Parser shall preserve datatype names referenced by attributes and parameters,HLA1516.2-DT-4.13-006,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-010,IEEE 1516.2-2010,4.13,Object models shall support simple datatype aliases,HLA1516.2-DT-4.13-010,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-011,IEEE 1516.2-2010,4.13,Simple datatypes shall reference valid underlying datatypes,HLA1516.2-DT-4.13-011,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-012,IEEE 1516.2-2010,4.13,Validator shall reject unresolved datatype references,HLA1516.2-DT-4.13-012,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-020,IEEE 1516.2-2010,4.13,Object models shall support enumerated datatypes,HLA1516.2-DT-4.13-020,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-021,IEEE 1516.2-2010,4.13,Enumeration names shall be unique,HLA1516.2-DT-4.13-021,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-022,IEEE 1516.2-2010,4.13,Enumeration values shall be unique within an enumeration,HLA1516.2-DT-4.13-022,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-023,IEEE 1516.2-2010,4.13,Parser shall preserve enumeration literal ordering,HLA1516.2-DT-4.13-023,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-024,IEEE 1516.2-2010,4.13,Validator shall reject duplicate enumeration values,HLA1516.2-DT-4.13-024,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-030,IEEE 1516.2-2010,4.13,Object models shall support fixed arrays,HLA1516.2-DT-4.13-030,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-031,IEEE 1516.2-2010,4.13,Object models shall support variable arrays,HLA1516.2-DT-4.13-031,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-032,IEEE 1516.2-2010,4.13,Array element types shall reference valid datatypes,HLA1516.2-DT-4.13-032,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-033,IEEE 1516.2-2010,4.13,Fixed arrays shall define valid cardinality,HLA1516.2-DT-4.13-033,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-034,IEEE 1516.2-2010,4.13,Validator shall reject invalid array dimensions,HLA1516.2-DT-4.13-034,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-040,IEEE 1516.2-2010,4.13,Object models shall support fixed record datatypes,HLA1516.2-DT-4.13-040,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-041,IEEE 1516.2-2010,4.13,Fixed records shall contain ordered fields,HLA1516.2-DT-4.13-041,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-042,IEEE 1516.2-2010,4.13,Fixed record fields shall reference valid datatypes,HLA1516.2-DT-4.13-042,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-043,IEEE 1516.2-2010,4.13,Parser shall preserve field ordering,HLA1516.2-DT-4.13-043,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-044,IEEE 1516.2-2010,4.13,Validator shall reject unresolved field datatype references,HLA1516.2-DT-4.13-044,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-050,IEEE 1516.2-2010,4.13,Object models shall support variant record datatypes,HLA1516.2-DT-4.13-050,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-051,IEEE 1516.2-2010,4.13,Variant records shall define a discriminant,HLA1516.2-DT-4.13-051,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-052,IEEE 1516.2-2010,4.13,Alternative branches shall reference valid datatypes,HLA1516.2-DT-4.13-052,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-053,IEEE 1516.2-2010,4.13,Parser shall preserve discriminant mappings,HLA1516.2-DT-4.13-053,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-DT-4.13-054,IEEE 1516.2-2010,4.13,Validator shall reject duplicate discriminant alternatives,HLA1516.2-DT-4.13-054,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-NOTE-4.14-001,IEEE 1516.2-2010,4.14,OMT elements may contain note metadata,HLA1516.2-NOTE-4.14-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-NOTE-4.14-002,IEEE 1516.2-2010,4.14,Parser shall preserve note content,HLA1516.2-NOTE-4.14-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-NOTE-4.14-003,IEEE 1516.2-2010,4.14,Serializer shall reproduce note content,HLA1516.2-NOTE-4.14-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MIM-D-001,IEEE 1516.2-2010,Annex D,Standard MIM content shall be available through the active catalog and MOM request report paths,HLA1516.2-MIM-D-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-7-001,IEEE 1516.2-2010,7,FOM module merge shall reject conflicting logical time representations,HLA1516.2-OMT-7-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-7-002,IEEE 1516.2-2010,7,FOM module merge shall combine supported modules into one active federation object model catalog,HLA1516.2-OMT-7-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-E-001,IEEE 1516.2-2010,Annex E,Schema-level XML conformance shall be validated against the standard schema when full schema validation is implemented,HLA1516.2-OMT-E-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-F-001,IEEE 1516.2-2010,Annex F,Standard SOM example artifacts shall be maintained as parser regression fixtures,HLA1516.2-OMT-F-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-G-001,IEEE 1516.2-2010,Annex G,Standard FOM example artifacts shall be maintained as parser regression fixtures,HLA1516.2-OMT-G-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-001,IEEE 1516.2-2010,7.0,RTI shall support composition of a federation object model from multiple FOM modules,HLA1516.2-MERGE-7.0-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-002,IEEE 1516.2-2010,7.0,Merge process shall preserve class hierarchy consistency,HLA1516.2-MERGE-7.0-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-003,IEEE 1516.2-2010,7.0,Merge process shall preserve datatype consistency,HLA1516.2-MERGE-7.0-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-004,IEEE 1516.2-2010,7.0,Merge process shall preserve dimension consistency,HLA1516.2-MERGE-7.0-004,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-005,IEEE 1516.2-2010,7.0,Merge process shall detect conflicting definitions,HLA1516.2-MERGE-7.0-005,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-006,IEEE 1516.2-2010,7.0,Merge process shall reject incompatible duplicate definitions,HLA1516.2-MERGE-7.0-006,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-007,IEEE 1516.2-2010,7.0,Merge process shall generate a merged FDD representation,HLA1516.2-MERGE-7.0-007,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7.0-008,IEEE 1516.2-2010,7.0,Merge process shall support inclusion of the standard MIM,HLA1516.2-MERGE-7.0-008,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-ANNEX-001,IEEE 1516.2-2010,Annex E,OMT XML documents shall conform to the published XML schema,HLA1516.2-XML-ANNEX-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-ANNEX-002,IEEE 1516.2-2010,Annex E,Parser shall validate XML namespace usage,HLA1516.2-XML-ANNEX-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-ANNEX-003,IEEE 1516.2-2010,Annex E,Parser shall reject schema-invalid XML documents,HLA1516.2-XML-ANNEX-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-ANNEX-004,IEEE 1516.2-2010,Annex E,Serializer shall emit schema-valid XML,HLA1516.2-XML-ANNEX-004,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Current serializer proof now covers strict Annex E OMT schema validation for the implemented subset
HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010,Annex E,Parse to serialize to parse shall preserve semantic equivalence,HLA1516.2-XML-ANNEX-005,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-4.0-001,IEEE 1516.2-2010,4,HLA object models shall be represented using the OMT components defined by the standard,HLA1516.2-OMT-4.0-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-4.0-002,IEEE 1516.2-2010,4,FOM SOM and MIM parsers shall recognize all standard OMT component tables,HLA1516.2-OMT-4.0-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-4.0-003,IEEE 1516.2-2010,4,Validators shall distinguish required optional and conditionally required OMT entries,HLA1516.2-OMT-4.0-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMID-4.1-001,IEEE 1516.2-2010,4.1,Object models shall include object model identification information,HLA1516.2-OMID-4.1-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMID-4.1-002,IEEE 1516.2-2010,4.1,Parser shall extract object model name and model type identification fields when present,HLA1516.2-OMID-4.1-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMID-4.1-003,IEEE 1516.2-2010,4.1,Implementation shall distinguish FOM SOM and standard MIM object model types,HLA1516.2-OMID-4.1-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMID-4.1-004,IEEE 1516.2-2010,4.1,Implementation shall preserve identification metadata during parse and serialize round trip,HLA1516.2-OMID-4.1-004,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OCS-4.2-001,IEEE 1516.2-2010,4.2,Object models shall define object class hierarchy beneath ObjectRoot,HLA1516.2-OCS-4.2-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OCS-4.2-002,IEEE 1516.2-2010,4.2,Each object class except ObjectRoot shall have exactly one immediate superclass,HLA1516.2-OCS-4.2-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OCS-4.2-003,IEEE 1516.2-2010,4.2,Parser shall preserve parent-child object class relationships,HLA1516.2-OCS-4.2-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OCS-4.2-004,IEEE 1516.2-2010,4.2,Validator shall reject duplicate object class names in the same object class hierarchy,HLA1516.2-OCS-4.2-004,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OCS-4.2-005,IEEE 1516.2-2010,4.2,Implementation shall support inherited attributes through superclass traversal,HLA1516.2-OCS-4.2-005,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-ICS-4.3-001,IEEE 1516.2-2010,4.3,Object models shall define interaction class hierarchy beneath InteractionRoot,HLA1516.2-ICS-4.3-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-ICS-4.3-002,IEEE 1516.2-2010,4.3,Each interaction class except InteractionRoot shall have exactly one immediate superclass,HLA1516.2-ICS-4.3-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-ICS-4.3-003,IEEE 1516.2-2010,4.3,Parser shall preserve parent-child interaction class relationships,HLA1516.2-ICS-4.3-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-ICS-4.3-004,IEEE 1516.2-2010,4.3,Validator shall reject duplicate interaction class names in the same interaction hierarchy,HLA1516.2-ICS-4.3-004,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-ICS-4.3-005,IEEE 1516.2-2010,4.3,Implementation shall support inherited parameters through superclass traversal,HLA1516.2-ICS-4.3-005,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TIME-4.7-001,IEEE 1516.2-2010,4.7,Object models shall identify logical time representation information where required,HLA1516.2-TIME-4.7-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TIME-4.7-002,IEEE 1516.2-2010,4.7,Parser shall extract time datatype and time factory metadata,HLA1516.2-TIME-4.7-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TIME-4.7-003,IEEE 1516.2-2010,4.7,RTI integration shall use OMT time representation data to select logical time factories,HLA1516.2-TIME-4.7-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TAG-4.8-001,IEEE 1516.2-2010,4.8,Object models shall define user-supplied tag datatype information where required,HLA1516.2-TAG-4.8-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TAG-4.8-002,IEEE 1516.2-2010,4.8,Parser shall extract and preserve user-supplied tag representation,HLA1516.2-TAG-4.8-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-TAG-4.8-003,IEEE 1516.2-2010,4.8,RTI services that carry tags shall validate tag values against the declared tag representation where applicable,HLA1516.2-TAG-4.8-003,hla2010/backends/python/backend.py; hla2010/fom.py,tests/backends/test_python_backend.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-5-001,IEEE 1516.2-2010,5,Implementation documentation shall use the FOM SOM lexicon consistently when naming object model artifacts,HLA1516.2-OMT-5-001,docs/verification/requirements_hierarchy.md,tests/verification/test_requirement_traceability_1516_2_v013.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-OMT-6-001,IEEE 1516.2-2010,6,Conformance claims shall distinguish implemented subsets from unimplemented or planned OMT behavior,HLA1516.2-OMT-6-001,docs/verification/requirements_hierarchy.md; requirements/2010/hla1516_2_priority_omt.csv,tests/verification/test_requirement_traceability_1516_2_v013.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7-001,IEEE 1516.2-2010,7,FOM module merge shall be transactional when rejecting inconsistent logical time representations,HLA1516.2-MERGE-7-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-MERGE-7-002,IEEE 1516.2-2010,7,Create federation with an explicit MIM shall preserve the requested MIM module as active provenance,HLA1516.2-MERGE-7-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-D-001,IEEE 1516.2-2010,Annex D,Parser shall accept OMT XML interchange documents rooted at objectModel,HLA1516.2-XML-D-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-D-002,IEEE 1516.2-2010,Annex D,Resolver shall normalize XML module designators into backend-consumable URLs or file URIs,HLA1516.2-XML-D-002,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-D-003,IEEE 1516.2-2010,Annex D,MIM XML module payloads shall remain available for MOM request and report paths in the active implementation subset,HLA1516.2-XML-D-003,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.2-XML-E-001,IEEE 1516.2-2010,Annex E,Schema-level XML conformance shall be validated against the standard schema when full schema validation is implemented,HLA1516.2-XML-E-001,hla2010/fom.py,tests/factories/test_fom_omt_parsing.py,requirements/2010/hla1516_2_priority_omt.csv,mapped,Auto-generated 1516.2 traceability row from priority OMT ledger; refine implementation detail as coverage deepens
HLA1516.1-DM-5.1.1-001,IEEE 1516.1-2010,5.1.1,Single immediate superclass per FDD class,REQ-OMT-PARSE-001; REQ-OMT-MERGE-001,hla2010/fom.py::merge_fom_modules; hla2010/fom.py::parse_fom_xml,tests/backends/test_python_backend_federation_extended.py::test_create_federation_execution_with_explicit_mim_overrides_default_mim; tests/backends/test_python_backend_federation_extended.py::test_join_federation_execution_with_additional_modules_updates_catalog; tests/factories/test_fom_time_factories.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory; tests/scenarios/test_startup_sync_fom_java_translation_v09.py::test_conflicting_time_implementations_are_rejected; tests/scenarios/test_startup_sync_fom_java_translation_v09.py::test_strict_fom_lookup_rejects_unknown_names; tests/time/test_mom_mim_and_time_semantics_v010.py::test_mom_fom_module_request_reports_requested_module_payload,analysis/compliance/requirements_matrix_2010.csv,mapped,Legacy clause-5.1.1 extracted requirement moved into curated declaration-management source rows
