requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-CPP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-133,IEEE 1516.1-2010 (2010 edition),10.36,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::disableAttributeRelevanceAdvisorySwitch` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-133,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void disableAttributeRelevanceAdvisorySwitch () throw ( AttributeRelevanceAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=AttributeRelevanceAdvisorySwitchIsOff; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",disableAttributeRelevanceAdvisorySwitch,binding/API,static/api,No,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-ARG-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The implementation shall accept and validate `disableAttributeRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,shall,rti/support_services,argument validation tests,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-ARG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Arguments: ,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EFF-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,shall,rti/support_services,state-transition integration tests,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EFF-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Clause 10.36; service=Disable Attribute Relevance Advisory Switch; effect family,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EXC-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The RTI shall raise the standard exceptions exposed by `disableAttributeRelevanceAdvisorySwitch` when the corresponding error conditions occur: AttributeRelevanceAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/support_services,exception matrix tests,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-EXC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Clause 10.36; Java throws=AttributeRelevanceAdvisorySwitchIsOff; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-MOM-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableAttributeRelevanceAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Clause 10.36; MOM service reporting linkage,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-PRE-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The RTI shall validate all standard preconditions for `disableAttributeRelevanceAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/support_services,negative unit tests + exception tests,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-PRE-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Clause 10.36; service=Disable Attribute Relevance Advisory Switch; precondition family,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SIG-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The implementation shall expose `disableAttributeRelevanceAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,shall,rti/support_services,API signature static test,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SIG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,"Java signature: void disableAttributeRelevanceAdvisorySwitch() throws AttributeRelevanceAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,The RTI shall provide the Disable Attribute Relevance Advisory Switch service through the `disableAttributeRelevanceAdvisorySwitch` operation.,shall,rti/support_services,unit + integration + API conformance tests,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 10.36; service=Disable Attribute Relevance Advisory Switch; method=disableAttributeRelevanceAdvisorySwitch,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-TEST-001,IEEE 1516.1-2010 (2010 edition),10.36,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_RELEVANCE_ADVISORY_SWITC,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableAttributeRelevanceAdvisorySwitch`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-TEST-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-SUP-10_36-DISABLEATTRIBUTERELEVANCEADVISORYSWITCH-SVC-001,Clause 10.36; test coverage seed,disableAttributeRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-134,IEEE 1516.1-2010 (2010 edition),10.37,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::enableAttributeScopeAdvisorySwitch` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-134,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void enableAttributeScopeAdvisorySwitch () throw ( AttributeScopeAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=AttributeScopeAdvisorySwitchIsOn; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",enableAttributeScopeAdvisorySwitch,binding/API,static/api,No,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall accept and validate `enableAttributeScopeAdvisorySwitch` overload 1 arguments: no explicit service arguments.,shall,rti/support_services,argument validation tests,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Arguments: ,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,shall,rti/support_services,state-transition integration tests,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.37; service=Enable Attribute Scope Advisory Switch; effect family,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall raise the standard exceptions exposed by `enableAttributeScopeAdvisorySwitch` when the corresponding error conditions occur: AttributeScopeAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/support_services,exception matrix tests,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.37; Java throws=AttributeScopeAdvisorySwitchIsOn; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `enableAttributeScopeAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.37; MOM service reporting linkage,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall validate all standard preconditions for `enableAttributeScopeAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/support_services,negative unit tests + exception tests,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.37; service=Enable Attribute Scope Advisory Switch; precondition family,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall expose `enableAttributeScopeAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,shall,rti/support_services,API signature static test,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,"Java signature: void enableAttributeScopeAdvisorySwitch() throws AttributeScopeAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall provide the Enable Attribute Scope Advisory Switch service through the `enableAttributeScopeAdvisorySwitch` operation.,shall,rti/support_services,unit + integration + API conformance tests,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 10.37; service=Enable Attribute Scope Advisory Switch; method=enableAttributeScopeAdvisorySwitch,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,IEEE 1516.1-2010 (2010 edition),10.37,Federate Interface Specification,CAP-SUP,SUP-ENABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `enableAttributeScopeAdvisorySwitch`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-SUP-10_37-ENABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.37; test coverage seed,enableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-135,IEEE 1516.1-2010 (2010 edition),10.38,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::disableAttributeScopeAdvisorySwitch` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-135,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void disableAttributeScopeAdvisorySwitch () throw ( AttributeScopeAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=AttributeScopeAdvisorySwitchIsOff; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",disableAttributeScopeAdvisorySwitch,binding/API,static/api,No,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall accept and validate `disableAttributeScopeAdvisorySwitch` overload 1 arguments: no explicit service arguments.,shall,rti/support_services,argument validation tests,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-ARG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Arguments: ,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall update the relevant advisory-switch state and deliver advisory callbacks when enabled behavior requires it.,shall,rti/support_services,state-transition integration tests,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EFF-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.38; service=Disable Attribute Scope Advisory Switch; effect family,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall raise the standard exceptions exposed by `disableAttributeScopeAdvisorySwitch` when the corresponding error conditions occur: AttributeScopeAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/support_services,exception matrix tests,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-EXC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.38; Java throws=AttributeScopeAdvisorySwitchIsOff; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `disableAttributeScopeAdvisorySwitch` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.38; MOM service reporting linkage,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The RTI shall validate all standard preconditions for `disableAttributeScopeAdvisorySwitch`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/support_services,negative unit tests + exception tests,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-PRE-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.38; service=Disable Attribute Scope Advisory Switch; precondition family,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The implementation shall expose `disableAttributeScopeAdvisorySwitch` overload 1 returning `void` with the standard argument shape.,shall,rti/support_services,API signature static test,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SIG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,"Java signature: void disableAttributeScopeAdvisorySwitch() throws AttributeScopeAdvisorySwitchIsOff, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,The RTI shall provide the Disable Attribute Scope Advisory Switch service through the `disableAttributeScopeAdvisorySwitch` operation.,shall,rti/support_services,unit + integration + API conformance tests,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 10.38; service=Disable Attribute Scope Advisory Switch; method=disableAttributeScopeAdvisorySwitch,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,IEEE 1516.1-2010 (2010 edition),10.38,Federate Interface Specification,CAP-SUP,SUP-DISABLE_ATTRIBUTE_SCOPE_ADVISORY_SWITCH,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `disableAttributeScopeAdvisorySwitch`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-TEST-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-SUP-10_38-DISABLEATTRIBUTESCOPEADVISORYSWITCH-SVC-001,Clause 10.38; test coverage seed,disableAttributeScopeAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-136,IEEE 1516.1-2010 (2010 edition),10.39,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::enableInteractionRelevanceAdvisorySwitch` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-136,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void enableInteractionRelevanceAdvisorySwitch () throw ( InteractionRelevanceAdvisorySwitchIsOn, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=InteractionRelevanceAdvisorySwitchIsOn; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",enableInteractionRelevanceAdvisorySwitch,binding/API,static/api,No,
HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-ARG-001,IEEE 1516.1-2010 (2010 edition),10.39,Federate Interface Specification,CAP-SUP,SUP-ENABLE_INTERACTION_RELEVANCE_ADVISORY_SWIT,The implementation shall accept and validate `enableInteractionRelevanceAdvisorySwitch` overload 1 arguments: no explicit service arguments.,shall,rti/support_services,argument validation tests,TEST-HLA1516_1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-ARG-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-SUP-10_39-ENABLEINTERACTIONRELEVANCEADVISORYSWITCH-SVC-001,Arguments: ,enableInteractionRelevanceAdvisorySwitch,federate-initiated,native/grpc/rest-equivalence,Maybe,
