requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-WSDL-OP-167,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `federateSaveNotComplete` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-167,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=federateSaveNotComplete,federateSaveNotComplete,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-168,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `abortFederationSave` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-168,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=abortFederationSave,abortFederationSave,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-169,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `queryFederationSaveStatus` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-169,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=queryFederationSaveStatus,queryFederationSaveStatus,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-170,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `requestFederationRestore` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-170,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=requestFederationRestore,requestFederationRestore,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-171,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `federateRestoreComplete` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-171,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=federateRestoreComplete,federateRestoreComplete,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-172,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `federateRestoreNotComplete` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-172,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=federateRestoreNotComplete,federateRestoreNotComplete,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-173,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `abortFederationRestore` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-173,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=abortFederationRestore,abortFederationRestore,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-174,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `queryFederationRestoreStatus` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-174,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=queryFederationRestoreStatus,queryFederationRestoreStatus,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-175,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `publishObjectClassAttributes` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-175,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=publishObjectClassAttributes,publishObjectClassAttributes,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-176,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unpublishObjectClassAttributes` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-176,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unpublishObjectClassAttributes,unpublishObjectClassAttributes,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-177,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `publishInteractionClass` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-177,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=publishInteractionClass,publishInteractionClass,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-178,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unpublishInteractionClass` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-178,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unpublishInteractionClass,unpublishInteractionClass,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-179,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `subscribeObjectClassAttributes` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-179,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=subscribeObjectClassAttributes,subscribeObjectClassAttributes,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-180,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unsubscribeObjectClass` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-180,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unsubscribeObjectClass,unsubscribeObjectClass,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-181,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unsubscribeObjectClassAttributes` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-181,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unsubscribeObjectClassAttributes,unsubscribeObjectClassAttributes,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-182,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `subscribeInteractionClass` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-182,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=subscribeInteractionClass,subscribeInteractionClass,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-183,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unsubscribeInteractionClass` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-183,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unsubscribeInteractionClass,unsubscribeInteractionClass,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-184,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `reserveObjectInstanceName` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-184,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=reserveObjectInstanceName,reserveObjectInstanceName,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-185,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `releaseObjectInstanceName` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-185,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=releaseObjectInstanceName,releaseObjectInstanceName,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-186,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `reserveMultipleObjectInstanceName` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-186,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=reserveMultipleObjectInstanceName,reserveMultipleObjectInstanceName,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-187,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `releaseMultipleObjectInstanceName` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-187,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=releaseMultipleObjectInstanceName,releaseMultipleObjectInstanceName,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-188,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `registerObjectInstance` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-188,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=registerObjectInstance,registerObjectInstance,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-189,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `updateAttributeValues` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-189,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=updateAttributeValues,updateAttributeValues,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-190,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `sendInteraction` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-190,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=sendInteraction,sendInteraction,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-191,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `deleteObjectInstance` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-191,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=deleteObjectInstance,deleteObjectInstance,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-192,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `localDeleteObjectInstance` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-192,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=localDeleteObjectInstance,localDeleteObjectInstance,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-193,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `requestObjectInstanceAttributeValueUpdate` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-193,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=requestObjectInstanceAttributeValueUpdate,requestObjectInstanceAttributeValueUpdate,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-194,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `requestObjectClassAttributeValueUpdate` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-194,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=requestObjectClassAttributeValueUpdate,requestObjectClassAttributeValueUpdate,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-195,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `requestAttributeTransportationTypeChange` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-195,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=requestAttributeTransportationTypeChange,requestAttributeTransportationTypeChange,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-196,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `queryAttributeTransportationType` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-196,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=queryAttributeTransportationType,queryAttributeTransportationType,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-197,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `requestInteractionTransportationTypeChange` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-197,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=requestInteractionTransportationTypeChange,requestInteractionTransportationTypeChange,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-198,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `queryInteractionTransportationType` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-198,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=queryInteractionTransportationType,queryInteractionTransportationType,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-199,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `unconditionalAttributeOwnershipDivestiture` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-199,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=unconditionalAttributeOwnershipDivestiture,unconditionalAttributeOwnershipDivestiture,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-200,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `negotiatedAttributeOwnershipDivestiture` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-200,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=negotiatedAttributeOwnershipDivestiture,negotiatedAttributeOwnershipDivestiture,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-201,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `confirmDivestiture` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-201,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=confirmDivestiture,confirmDivestiture,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-202,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `attributeOwnershipAcquisition` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-202,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=attributeOwnershipAcquisition,attributeOwnershipAcquisition,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-203,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `attributeOwnershipAcquisitionIfAvailable` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-203,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=attributeOwnershipAcquisitionIfAvailable,attributeOwnershipAcquisitionIfAvailable,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-204,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `attributeOwnershipReleaseDenied` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-204,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=attributeOwnershipReleaseDenied,attributeOwnershipReleaseDenied,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-205,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `attributeOwnershipDivestitureIfWanted` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-205,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=attributeOwnershipDivestitureIfWanted,attributeOwnershipDivestitureIfWanted,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-206,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `cancelNegotiatedAttributeOwnershipDivestiture` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-206,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=cancelNegotiatedAttributeOwnershipDivestiture,cancelNegotiatedAttributeOwnershipDivestiture,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-207,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `cancelAttributeOwnershipAcquisition` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-207,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=cancelAttributeOwnershipAcquisition,cancelAttributeOwnershipAcquisition,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-208,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `queryAttributeOwnership` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-208,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=queryAttributeOwnership,queryAttributeOwnership,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-209,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `isAttributeOwnedByFederate` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-209,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=isAttributeOwnedByFederate,isAttributeOwnedByFederate,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-210,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `enableTimeRegulation` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-210,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=enableTimeRegulation,enableTimeRegulation,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-211,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `disableTimeRegulation` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-211,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=disableTimeRegulation,disableTimeRegulation,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-212,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `enableTimeConstrained` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-212,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=enableTimeConstrained,enableTimeConstrained,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-213,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `disableTimeConstrained` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-213,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=disableTimeConstrained,disableTimeConstrained,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-214,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `timeAdvanceRequest` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-214,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=timeAdvanceRequest,timeAdvanceRequest,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-215,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `timeAdvanceRequestAvailable` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-215,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=timeAdvanceRequestAvailable,timeAdvanceRequestAvailable,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-216,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `nextMessageRequest` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-216,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=nextMessageRequest,nextMessageRequest,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-217,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `nextMessageRequestAvailable` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-217,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=nextMessageRequestAvailable,nextMessageRequestAvailable,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-218,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `flushQueueRequest` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-218,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=flushQueueRequest,flushQueueRequest,web-services binding,web service,TBD,
HLA1516.1-WSDL-OP-219,IEEE 1516.1-2010,12.13,Web Services API WSDL,CAP-API,API-WSDL-OPERATIONS,Web Services API binding shall expose WSDL operation `enableAsynchronousDelivery` with request `` and response ``.,shall,api.wsdl.operations,WSDL static validation + service binding test,TEST-HLA1516_1-WSDL-OP-219,Draft,P2,Extracted from official hla1516e.wsdl bundled with IEEE 1516.1-2010 downloads.,WSDL_OP,,hla1516e.wsdl operation=enableAsynchronousDelivery,enableAsynchronousDelivery,web-services binding,web service,TBD,
