test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001-NATIVE,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback integration tests,native,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001: The RTI shall issue the Request Attribute Ownership Release callback through the federate ambassador `requestAttributeOwnershipRelease` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001-GRPC,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback integration tests,grpc,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001: The RTI shall issue the Request Attribute Ownership Release callback through the federate ambassador `requestAttributeOwnershipRelease` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001-REST,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback integration tests,rest,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB-001: The RTI shall issue the Request Attribute Ownership Release callback through the federate ambassador `requestAttributeOwnershipRelease` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001-NATIVE,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,API signature static test,native,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001: The federate ambassador binding shall expose `requestAttributeOwnershipRelease` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet candidateAttributes; byte[] userSuppliedTag.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001-GRPC,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,API signature static test,grpc,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001: The federate ambassador binding shall expose `requestAttributeOwnershipRelease` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet candidateAttributes; byte[] userSuppliedTag.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001-REST,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,API signature static test,rest,planned,Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_SIG-001: The federate ambassador binding shall expose `requestAttributeOwnershipRelease` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet candidateAttributes; byte[] userSuppliedTag.,
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001-NATIVE,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,payload verification tests,native,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001: The RTI shall populate `requestAttributeOwnershipRelease` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001-GRPC,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,payload verification tests,grpc,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001: The RTI shall populate `requestAttributeOwnershipRelease` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001-REST,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,payload verification tests,rest,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_PAYLOAD-001: The RTI shall populate `requestAttributeOwnershipRelease` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001-NATIVE,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback ordering tests,native,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001: The RTI shall deliver `requestAttributeOwnershipRelease` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001-GRPC,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback ordering tests,grpc,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001: The RTI shall deliver `requestAttributeOwnershipRelease` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001-REST,HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001,CAP-OWN,OWN-REQUEST_ATTRIBUTE_OWNERSHIP_RELEASE,callback ordering tests,rest,planned,"Verify HLA1516.1-OWN-7_11-REQUESTATTRIBUTEOWNERSHIPRELEASE-CB_ORDER-001: The RTI shall deliver `requestAttributeOwnershipRelease` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001-NATIVE,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback integration tests,native,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001: The RTI shall issue the Confirm Attribute Ownership Acquisition Cancellation callback through the federate ambassador `confirmAttributeOwnershipAcquisitionCancellation` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001-GRPC,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback integration tests,grpc,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001: The RTI shall issue the Confirm Attribute Ownership Acquisition Cancellation callback through the federate ambassador `confirmAttributeOwnershipAcquisitionCancellation` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001-REST,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback integration tests,rest,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB-001: The RTI shall issue the Confirm Attribute Ownership Acquisition Cancellation callback through the federate ambassador `confirmAttributeOwnershipAcquisitionCancellation` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001-NATIVE,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,API signature static test,native,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001: The federate ambassador binding shall expose `confirmAttributeOwnershipAcquisitionCancellation` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001-GRPC,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,API signature static test,grpc,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001: The federate ambassador binding shall expose `confirmAttributeOwnershipAcquisitionCancellation` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001-REST,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,API signature static test,rest,planned,Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_SIG-001: The federate ambassador binding shall expose `confirmAttributeOwnershipAcquisitionCancellation` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandleSet theAttributes.,
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001-NATIVE,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,payload verification tests,native,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001: The RTI shall populate `confirmAttributeOwnershipAcquisitionCancellation` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001-GRPC,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,payload verification tests,grpc,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001: The RTI shall populate `confirmAttributeOwnershipAcquisitionCancellation` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001-REST,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,payload verification tests,rest,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_PAYLOAD-001: The RTI shall populate `confirmAttributeOwnershipAcquisitionCancellation` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001-NATIVE,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback ordering tests,native,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001: The RTI shall deliver `confirmAttributeOwnershipAcquisitionCancellation` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001-GRPC,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback ordering tests,grpc,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001: The RTI shall deliver `confirmAttributeOwnershipAcquisitionCancellation` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001-REST,HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001,CAP-OWN,OWN-CONFIRM_ATTRIBUTE_OWNERSHIP_ACQUISITION_CA,callback ordering tests,rest,planned,"Verify HLA1516.1-OWN-7_16-CONFIRMATTRIBUTEOWNERSHIPACQUISITIONCANCELLATION-CB_ORDER-001: The RTI shall deliver `confirmAttributeOwnershipAcquisitionCancellation` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,native,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsNotOwned` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,grpc,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsNotOwned` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,rest,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsNotOwned` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,native,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001: The federate ambassador binding shall expose `attributeIsNotOwned` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,grpc,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001: The federate ambassador binding shall expose `attributeIsNotOwned` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,rest,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_SIG-001: The federate ambassador binding shall expose `attributeIsNotOwned` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,native,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001: The RTI shall populate `attributeIsNotOwned` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,grpc,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001: The RTI shall populate `attributeIsNotOwned` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,rest,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_PAYLOAD-001: The RTI shall populate `attributeIsNotOwned` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,native,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001: The RTI shall deliver `attributeIsNotOwned` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,grpc,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001: The RTI shall deliver `attributeIsNotOwned` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,rest,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISNOTOWNED-CB_ORDER-001: The RTI shall deliver `attributeIsNotOwned` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,native,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsOwnedByRTI` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,grpc,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsOwnedByRTI` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback integration tests,rest,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB-001: The RTI shall issue the Inform Attribute Ownership callback through the federate ambassador `attributeIsOwnedByRTI` operation when the standard callback conditions are satisfied.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,native,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001: The federate ambassador binding shall expose `attributeIsOwnedByRTI` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,grpc,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001: The federate ambassador binding shall expose `attributeIsOwnedByRTI` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,API signature static test,rest,planned,Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_SIG-001: The federate ambassador binding shall expose `attributeIsOwnedByRTI` with return type `void` and standard arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,native,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001: The RTI shall populate `attributeIsOwnedByRTI` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,grpc,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001: The RTI shall populate `attributeIsOwnedByRTI` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,payload verification tests,rest,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_PAYLOAD-001: The RTI shall populate `attributeIsOwnedByRTI` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001-NATIVE,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,native,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001: The RTI shall deliver `attributeIsOwnedByRTI` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001-GRPC,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,grpc,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001: The RTI shall deliver `attributeIsOwnedByRTI` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
TEST-HLA1516_1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001-REST,HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001,CAP-OWN,OWN-INFORM_ATTRIBUTE_OWNERSHIP,callback ordering tests,rest,planned,"Verify HLA1516.1-OWN-7_18-ATTRIBUTEISOWNEDBYRTI-CB_ORDER-001: The RTI shall deliver `attributeIsOwnedByRTI` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",
