requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.2-XML-SCHEMA-TYPE-0068,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'OMTypeEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0068,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=OMTypeEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,OMTypeEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0069,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'capabilityEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0069,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=capabilityEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,capabilityEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0070,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'updateEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0070,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=updateEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,updateEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0071,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'ownershipEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0071,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=ownershipEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,ownershipEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0072,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'glyphTypeEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0072,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=glyphTypeEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,glyphTypeEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0073,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'SecurityClassificationEnumeration' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0073,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=SecurityClassificationEnumeration; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,SecurityClassificationEnumeration,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0074,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'ApplicationDomainEnumerations' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0074,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=ApplicationDomainEnumerations; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,ApplicationDomainEnumerations,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0075,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'fixedRecordEncodingEnumeration' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0075,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=fixedRecordEncodingEnumeration; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,fixedRecordEncodingEnumeration,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0076,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'variantRecordEncodingEnumerator' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0076,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=variantRecordEncodingEnumerator; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,variantRecordEncodingEnumerator,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0077,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'arrayDatatypeEncodingEnum' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0077,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=arrayDatatypeEncodingEnum; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,arrayDatatypeEncodingEnum,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0078,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'POCTypeEnumeration' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0078,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=POCTypeEnumeration; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,POCTypeEnumeration,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0079,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'OMTypeUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0079,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=OMTypeUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,OMTypeUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0080,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'glyphTypeUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0080,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=glyphTypeUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,glyphTypeUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0081,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'fixedRecordEncodingUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0081,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=fixedRecordEncodingUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,fixedRecordEncodingUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0082,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'variantRecordEncodingUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0082,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=variantRecordEncodingUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,variantRecordEncodingUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0083,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'arrayDatatypeEncodingUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0083,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=arrayDatatypeEncodingUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,arrayDatatypeEncodingUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0084,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'SecurityClassificationUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0084,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=SecurityClassificationUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,SecurityClassificationUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0085,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'ApplicationDomainUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0085,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=ApplicationDomainUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,ApplicationDomainUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0086,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'POCTypeUnion' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0086,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=POCTypeUnion; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,POCTypeUnion,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0087,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'dimensionValuePattern' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0087,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=dimensionValuePattern; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,dimensionValuePattern,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0088,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'variantRecordEnumeratorPattern' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0088,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=variantRecordEnumeratorPattern; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,variantRecordEnumeratorPattern,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0089,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'cardinalityPattern' in the OMT schema with kind simpleType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0089,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=OMT; category=type; name=cardinalityPattern; type_or_kind=simpleType; minOccurs=; maxOccurs=; ref_or_mixed=,cardinalityPattern,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0090,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'objectModelType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0090,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=objectModelType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,objectModelType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0091,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'modelIdentificationType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0091,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=modelIdentificationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,modelIdentificationType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0092,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'modelType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0092,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=modelType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,modelType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0093,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'securityClassificationType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0093,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=securityClassificationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,securityClassificationType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0094,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'applicationDomainType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0094,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=applicationDomainType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,applicationDomainType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0095,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'keywordType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0095,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=keywordType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,keywordType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0096,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'pocType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0096,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=pocType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,pocType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0097,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'pocTypeType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0097,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=pocTypeType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,pocTypeType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0098,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'idReferenceType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0098,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=idReferenceType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,idReferenceType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0099,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'glyphType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0099,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=glyphType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=true,glyphType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0100,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'serviceUtilizationType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0100,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=serviceUtilizationType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,serviceUtilizationType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0101,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'objectsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0101,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=objectsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,objectsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0102,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'objectClassType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0102,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=objectClassType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,objectClassType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0103,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'attributeType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0103,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=attributeType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,attributeType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0104,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'updateType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0104,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=updateType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,updateType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0105,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'ownershipType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0105,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=ownershipType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,ownershipType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0106,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'interactionsType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0106,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=interactionsType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,interactionsType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0107,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'interactionClassType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0107,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=interactionClassType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,interactionClassType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-TYPE-0108,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-TYPES,OMT/FDD/DIF XML processor shall recognize schema type 'parameterType' in the DIF schema with kind complexType.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-TYPE-0108,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_type_detail,,schema=DIF; category=type; name=parameterType; type_or_kind=complexType; minOccurs=; maxOccurs=; ref_or_mixed=,parameterType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
