packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-DM-5_8-RTIAPI-001-EXC-DUP02,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-subscribeInteractionClassPassively,EXC_API,`subscribeInteractionClassPassively` shall define and surface applicable exception conditions: FederateServiceInvocationsAreBeingReportedViaMOM; InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,partial,declaration_management.subscribeInteractionClassPassively,hla_1516_requirements_master_v1_0.csv,This imported declaration API-exception row inherits the current Clause 5 negative-path envelope status for the same clause.
HLA1516.1-DM-5_8-RTIAPI-001-MOM,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-subscribeInteractionClass,MOM_TRACE,"When MOM service reporting is enabled, invocation of `subscribeInteractionClass` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported declaration MOM-trace row is directly covered by the Clause 5 MOM service-reporting witness for the same clause.
HLA1516.1-DM-5_8-RTIAPI-001-MOM-DUP02,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-subscribeInteractionClassPassively,MOM_TRACE,"When MOM service reporting is enabled, invocation of `subscribeInteractionClassPassively` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported declaration MOM-trace row is directly covered by the Clause 5 MOM service-reporting witness for the same clause.
HLA1516.1-DM-5_8-RTIAPI-001-SIG,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-subscribeInteractionClass,SIG,`subscribeInteractionClass` shall use return type `void` and supplied arguments: InteractionClassHandle theClass.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.subscribeInteractionClass,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_8-RTIAPI-001-SIG-DUP02,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-subscribeInteractionClassPassively,SIG,`subscribeInteractionClassPassively` shall use return type `void` and supplied arguments: InteractionClassHandle theClass.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.subscribeInteractionClassPassively,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-ARG-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,ARG,The implementation shall accept and validate `subscribeInteractionClass` overload 1 arguments: InteractionClassHandle theClass.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Focused declaration-validation test now proves invalid interaction-class handles are rejected on the subscribe-interaction-class path.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-EFF-001,HLA1516.1-DM-5.8-002,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,EFF,The RTI shall record the subscribing federate's interaction-class interest and use it when routing matching interactions and issuing interaction relevance advisories.,state-transition integration tests,test_two_python_federates_share_in_memory_rti,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Current proofs show subscribed interactions are received.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-EXC-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,EXC,"The RTI shall raise the standard exceptions exposed by `subscribeInteractionClass` when the corresponding error conditions occur: FederateServiceInvocationsAreBeingReportedViaMOM, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,"Common guards are exercised, but the passive and full exception-surface packet rows remain broader."
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-MOM-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `subscribeInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Direct MOM observer proof now shows the active subscribe-interaction-class invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-PRE-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,PRE,"The RTI shall validate all standard preconditions for `subscribeInteractionClass`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Current tests cover shared declaration-service guards but not every packet-listed precondition.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-SIG-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,SIG,The implementation shall expose `subscribeInteractionClass` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-SVC-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,SVC,The RTI shall provide the Subscribe Interaction Class service through the `subscribeInteractionClass` operation.,unit + integration + API conformance tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Direct subscribe-interaction-class service coverage exists.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASS-TEST-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `subscribeInteractionClass`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend.py::test_two_python_federates_share_in_memory_rti,mapped,tests/conformance,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-ARG-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,ARG,The implementation shall accept and validate `subscribeInteractionClassPassively` overload 1 arguments: InteractionClassHandle theClass.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Focused declaration-validation test now proves invalid interaction-class handles are rejected on the subscribe-interaction-class path.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-EFF-001,HLA1516.1-DM-5.8-002,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,EFF,The RTI shall record the subscribing federate's interaction-class interest and use it when routing matching interactions and issuing interaction relevance advisories.,state-transition integration tests,test_two_python_federates_share_in_memory_rti,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Current proofs show subscribed interactions are received.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-EXC-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,EXC,"The RTI shall raise the standard exceptions exposed by `subscribeInteractionClassPassively` when the corresponding error conditions occur: FederateServiceInvocationsAreBeingReportedViaMOM, InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,"Common guards are exercised, but the passive and full exception-surface packet rows remain broader."
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-MOM-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `subscribeInteractionClassPassively` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Direct MOM observer proof now shows the active subscribe-interaction-class invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-PRE-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,PRE,"The RTI shall validate all standard preconditions for `subscribeInteractionClassPassively`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Current tests cover shared declaration-service guards but not every packet-listed precondition.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-SIG-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,SIG,The implementation shall expose `subscribeInteractionClassPassively` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-SVC-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,SVC,The RTI shall provide the Subscribe Interaction Class service through the `subscribeInteractionClassPassively` operation.,unit + integration + API conformance tests,test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Direct subscribe-interaction-class service coverage exists.
HLA1516.1-DM-5_8-SUBSCRIBEINTERACTIONCLASSPASSIVELY-TEST-001,HLA1516.1-DM-5.8-001,IEEE 1516.1-2010,5.8,DM-SUBSCRIBE_INTERACTION_CLASS,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `subscribeInteractionClassPassively`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_publish_unpublish_unsubscribe_and_interaction_subscription_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend.py::test_two_python_federates_share_in_memory_rti,mapped,tests/conformance,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DM-5_9-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE-INTERACTION-CLASS-SERVICE,seed,RTI shall provide the Unsubscribe Interaction Class service.,unit + federate integration test,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,mapped,rti.declaration_management.unsubscribe_interaction_class,hla_1516_requirements_master_v1_0.csv,This imported declaration service seed row is aligned to the current Clause 5 service bridge for the same clause.
HLA1516.1-DM-5_9-RTIAPI-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-unsubscribeInteractionClass,RTI_API,RTI shall expose RTIambassador method `unsubscribeInteractionClass` for the Unsubscribe Interaction Class service.,api conformance test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.unsubscribeInteractionClass,hla_1516_requirements_master_v1_0.csv,This imported declaration API-surface row is directly covered by the Clause 5 source-binding signature audit and current service witnesses.
HLA1516.1-DM-5_9-RTIAPI-001-EFF,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-unsubscribeInteractionClass,EFF,"`unsubscribeInteractionClass` shall apply the state, routing, advisory, or lifecycle effects specified for the Unsubscribe Interaction Class service.",state/effect integration test,test_unsubscribe_interaction_class_removes_interest_in_future_interactions,mapped,declaration_management.unsubscribeInteractionClass,hla_1516_requirements_master_v1_0.csv,Focused runtime proof now shows an interaction is received before unsubscribe and suppressed afterward until resubscription.
HLA1516.1-DM-5_9-RTIAPI-001-EXC,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-unsubscribeInteractionClass,EXC_API,`unsubscribeInteractionClass` shall define and surface applicable exception conditions: InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError.,negative unit/integration tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,partial,declaration_management.unsubscribeInteractionClass,hla_1516_requirements_master_v1_0.csv,This imported declaration API-exception row inherits the current Clause 5 negative-path envelope status for the same clause.
HLA1516.1-DM-5_9-RTIAPI-001-MOM,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-unsubscribeInteractionClass,MOM_TRACE,"When MOM service reporting is enabled, invocation of `unsubscribeInteractionClass` shall be eligible for standard MOM service invocation reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,mom.service_reporting,hla_1516_requirements_master_v1_0.csv,This imported declaration MOM-trace row is directly covered by the Clause 5 MOM service-reporting witness for the same clause.
HLA1516.1-DM-5_9-RTIAPI-001-SIG,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-unsubscribeInteractionClass,SIG,`unsubscribeInteractionClass` shall use return type `void` and supplied arguments: InteractionClassHandle theClass.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.unsubscribeInteractionClass,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-ARG-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,ARG,The implementation shall accept and validate `unsubscribeInteractionClass` overload 1 arguments: InteractionClassHandle theClass.,argument validation tests,test_declaration_services_validate_declared_handles_attributes_and_update_rate_designators,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Focused declaration-validation test now proves invalid interaction-class handles are rejected on the unsubscribe-interaction-class path.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-EFF-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,EFF,The RTI shall record the subscribing federate's interaction-class interest and use it when routing matching interactions and issuing interaction relevance advisories.,state-transition integration tests,test_unsubscribe_interaction_class_removes_interest_in_future_interactions,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Focused runtime proof now shows an interaction is received before unsubscribe and suppressed afterward until resubscription.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-EXC-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,EXC,"The RTI shall raise the standard exceptions exposed by `unsubscribeInteractionClass` when the corresponding error conditions occur: InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,"Common guards are exercised, but not the full packet exception surface."
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-MOM-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,MOM,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unsubscribeInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,test_declaration_services_are_observable_through_mom_service_invocation_reporting,mapped,rti/mom/service_reporting,hla_1516_requirements_master_v1_0.csv,Direct MOM observer proof now shows the unsubscribe-interaction-class invocation is emitted through `HLAreportServiceInvocation`.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-PRE-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,PRE,"The RTI shall validate all standard preconditions for `unsubscribeInteractionClass`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,partial,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Current tests cover shared declaration-service guards but not every packet-listed precondition.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-SIG-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,SIG,The implementation shall expose `unsubscribeInteractionClass` overload 1 returning `void` with the standard argument shape.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the binding exists and the source-derived API metadata records the standard Java parameter shape for this Clause 5 service.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-SVC-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,SVC,The RTI shall provide the Unsubscribe Interaction Class service through the `unsubscribeInteractionClass` operation.,unit + integration + API conformance tests,test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore,mapped,rti/declaration_management,hla_1516_requirements_master_v1_0.csv,Direct unsubscribe-interaction-class service coverage exists.
HLA1516.1-DM-5_9-UNSUBSCRIBEINTERACTIONCLASS-TEST-001,HLA1516.1-DM-5.9-001,IEEE 1516.1-2010,5.9,DM-UNSUBSCRIBE_INTERACTION_CLASS,TEST,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unsubscribeInteractionClass`.",test-suite audit,tests/backends/test_python_backend_object_ownership_extended.py::test_publish_unpublish_and_unsubscribe_interaction_tail_reject_not_connected_not_joined_and_save_restore;tests/backends/test_python_backend_time_ddm_extended.py::test_unsubscribe_interaction_class_removes_interest_in_future_interactions,mapped,tests/conformance,hla_1516_requirements_master_v1_0.csv,"Direct node-level positive, negative, callback, and observer evidence exists for this declaration service family. Transport-equivalence is not applicable here, and the broader PRE and EXC envelope rows remain partial where they still claim more than the current isolated exception surface proves."
HLA1516.1-DM-5_10-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-START-REGISTRATION-FOR-OBJECT-CLASS-CALL,seed,RTI shall issue the Start Registration For Object Class callback service.,unit + federate integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,rti.declaration_management.start_registration_for_object_class,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-service seed row is aligned to the current Clause 5 callback bridge for the same clause.
HLA1516.1-DM-5_10-FEDCB-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-startRegistrationForObjectClass,FED_CB,RTI shall invoke FederateAmbassador callback `startRegistrationForObjectClass` for the Start Registration For Object Class RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,declaration_management.callbacks.startRegistrationForObjectClass,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-surface row is directly covered by the Clause 5 callback witness for the same clause.
HLA1516.1-DM-5_10-FEDCB-001-ORD,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-startRegistrationForObjectClass,CB_ORD,`startRegistrationForObjectClass` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Start Registration For Object Class.,callback ordering/effect integration test,test_start_and_stop_registration_callbacks_are_delivered,mapped,declaration_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-order row is directly covered by the Clause 5 exact callback ordering witness for the same clause.
HLA1516.1-DM-5_10-FEDCB-001-SIG,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-startRegistrationForObjectClass,CB_SIG,`startRegistrationForObjectClass` callback shall use return type `void` and callback arguments: ObjectClassHandle theClass.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.callbacks.startRegistrationForObjectClass,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_10-STARTREGISTRATIONFOROBJECTCLASS-CB-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-START_REGISTRATION_FOR_OBJECT_CLASS,CB,The RTI shall issue the Start Registration For Object Class callback through the federate ambassador `startRegistrationForObjectClass` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct declaration-management callback tests now prove `startRegistrationForObjectClass` is emitted from real publish/subscribe usefulness transitions.
HLA1516.1-DM-5_10-STARTREGISTRATIONFOROBJECTCLASS-CB_ORDER-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-START_REGISTRATION_FOR_OBJECT_CLASS,CB_ORDER,"The RTI shall deliver `startRegistrationForObjectClass` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now isolates the declaration callbacks and proves the start-registration callback is delivered first in the observed sequence.
HLA1516.1-DM-5_10-STARTREGISTRATIONFOROBJECTCLASS-CB_PAYLOAD-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-START_REGISTRATION_FOR_OBJECT_CLASS,CB_PAYLOAD,"The RTI shall populate `startRegistrationForObjectClass` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now proves the callback payload is exactly the expected `ObjectClassHandle` for the affected class.
HLA1516.1-DM-5_10-STARTREGISTRATIONFOROBJECTCLASS-CB_SIG-001,HLA1516.1-DM-5.10-001,IEEE 1516.1-2010,5.10,DM-START_REGISTRATION_FOR_OBJECT_CLASS,CB_SIG,The federate ambassador binding shall expose `startRegistrationForObjectClass` with return type `void` and standard arguments: ObjectClassHandle theClass.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_11-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-STOP-REGISTRATION-FOR-OBJECT-CLASS-CALLB,seed,RTI shall issue the Stop Registration For Object Class callback service.,unit + federate integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,rti.declaration_management.stop_registration_for_object_class,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-service seed row is aligned to the current Clause 5 callback bridge for the same clause.
HLA1516.1-DM-5_11-FEDCB-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-stopRegistrationForObjectClass,FED_CB,RTI shall invoke FederateAmbassador callback `stopRegistrationForObjectClass` for the Stop Registration For Object Class RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,declaration_management.callbacks.stopRegistrationForObjectClass,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-surface row is directly covered by the Clause 5 callback witness for the same clause.
HLA1516.1-DM-5_11-FEDCB-001-ORD,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-stopRegistrationForObjectClass,CB_ORD,`stopRegistrationForObjectClass` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Stop Registration For Object Class.,callback ordering/effect integration test,test_start_and_stop_registration_callbacks_are_delivered,mapped,declaration_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-order row is directly covered by the Clause 5 exact callback ordering witness for the same clause.
HLA1516.1-DM-5_11-FEDCB-001-SIG,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-stopRegistrationForObjectClass,CB_SIG,`stopRegistrationForObjectClass` callback shall use return type `void` and callback arguments: ObjectClassHandle theClass.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.callbacks.stopRegistrationForObjectClass,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_11-STOPREGISTRATIONFOROBJECTCLASS-CB-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-STOP_REGISTRATION_FOR_OBJECT_CLASS,CB,The RTI shall issue the Stop Registration For Object Class callback through the federate ambassador `stopRegistrationForObjectClass` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_object_ownership_extended.py::test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct declaration-management callback tests now prove `stopRegistrationForObjectClass` is emitted from real publish/subscribe usefulness transitions.
