edition,requirement_id,source_document,clause,page,area,service_group,service_or_check,priority,closure_wave,requirement_text,normative_level,row_kind,parent_requirement_id,canonical_status,canonical_status_reason,owner_doc,primary_test_shard,primary_command,evidence_refs,boundary_note,source_trace_strength,repo_evidence_status,tags
2025,HLA2025-OMT-COMP-182,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.updateReflectTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.updateReflectTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `updateReflectTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=updateReflectTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-183,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.sendReceiveTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.sendReceiveTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `sendReceiveTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=sendReceiveTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-184,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.deleteRemoveTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.deleteRemoveTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `deleteRemoveTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=deleteRemoveTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-185,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.divestitureRequestTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.divestitureRequestTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `divestitureRequestTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=divestitureRequestTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-186,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.divestitureCompletionTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.divestitureCompletionTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `divestitureCompletionTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=divestitureCompletionTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-187,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.acquisitionRequestTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.acquisitionRequestTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `acquisitionRequestTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=acquisitionRequestTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-188,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.requestUpdateTag,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.requestUpdateTag` with cardinality 0..1 and type `tagType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `requestUpdateTag` when absent; when present, reject invalid cardinality, order, or `tagType` content. no XSD complexType=tagsType; element=requestUpdateTag; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-189,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.9,58,OMT component-level conformance,User-supplied tag table,tagsType.xs:any,P2,2-omt-field-and-validator-fixtures,The User-supplied tag table representation shall conform to the 2025 OMT schema for `tagsType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=tagsType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:user-supplied-tag-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-190,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTime,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTime` with cardinality 0..1 and type `anonymous`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTime` when absent; when present, reject invalid cardinality, order, or `anonymous` content. no XSD complexType=timeType; element=logicalTime; minOccurs=0; maxOccurs=1; 2010 comparison=new",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-191,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTime/dataType,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTime/dataType` with cardinality 1..1 and type `ReferenceType`. Purpose: identifies the logicalTime data type,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Time representation table instance that omits required `logicalTime/dataType`, places it out of schema order, or supplies content incompatible with `ReferenceType`. no XSD complexType=timeType; element=logicalTime/dataType; minOccurs=1; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-192,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTime/semantics,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTime/semantics` with cardinality 0..1 and type `String`. Purpose: expands and describes the use of the data type for logicalTime,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTime/semantics` when absent; when present, reject invalid cardinality, order, or `String` content. no XSD complexType=timeType; element=logicalTime/semantics; minOccurs=0; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable time semantics roundtrip test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-193,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTime/xs:any,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTime/xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTime/xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=timeType; element=logicalTime/xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-194,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTimeInterval,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTimeInterval` with cardinality 0..1 and type `anonymous`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTimeInterval` when absent; when present, reject invalid cardinality, order, or `anonymous` content. no XSD complexType=timeType; element=logicalTimeInterval; minOccurs=0; maxOccurs=1; 2010 comparison=new",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-195,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTimeInterval/dataType,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTimeInterval/dataType` with cardinality 1..1 and type `ReferenceType`. Purpose: identifies the lookahead data type,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Time representation table instance that omits required `logicalTimeInterval/dataType`, places it out of schema order, or supplies content incompatible with `ReferenceType`. no XSD complexType=timeType; element=logicalTimeInterval/dataType; minOccurs=1; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-196,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTimeInterval/semantics,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTimeInterval/semantics` with cardinality 0..1 and type `String`. Purpose: expands and describes the use of the data type for lookahead,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTimeInterval/semantics` when absent; when present, reject invalid cardinality, order, or `String` content. no XSD complexType=timeType; element=logicalTimeInterval/semantics; minOccurs=0; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable time semantics roundtrip test recorded,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-197,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.logicalTimeInterval/xs:any,P1,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.logicalTimeInterval/xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `logicalTimeInterval/xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=timeType; element=logicalTimeInterval/xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:time-representation-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-198,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.8,56,OMT component-level conformance,Time representation table,timeType.xs:any,P2,2-omt-field-and-validator-fixtures,The Time representation table representation shall conform to the 2025 OMT schema for `timeType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=timeType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:time-representation-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-199,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationType.name,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationType.name` with cardinality 1..1 and type `IdentifierType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Transportation type table instance that omits required `name`, places it out of schema order, or supplies content incompatible with `IdentifierType`. no XSD complexType=transportationType; element=name; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-200,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationType.reliable,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationType.reliable` with cardinality 1..1 and type `anonymous`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-switch-and-transport-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Transportation type table instance that omits required `reliable`, places it out of schema order, or supplies content incompatible with `anonymous`. no XSD complexType=transportationType; element=reliable; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser/serializer round-trip evidence recorded,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-switch-and-transport-subset; owner:omt
2025,HLA2025-OMT-COMP-201,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationType.semantics,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationType.semantics` with cardinality 0..1 and type `String`. Purpose: describes the transportation type,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-switch-and-transport-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `semantics` when absent; when present, reject invalid cardinality, order, or `String` content. no XSD complexType=transportationType; element=semantics; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser/serializer round-trip evidence recorded,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-switch-and-transport-subset; owner:omt
2025,HLA2025-OMT-COMP-202,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationType.xs:any,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=transportationType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-203,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationsType.transportation,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationsType.transportation` with cardinality 0..unbounded and type `anonymous`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `transportation` when absent; when present, reject invalid cardinality, order, or `anonymous` content. no XSD complexType=transportationsType; element=transportation; minOccurs=0; maxOccurs=unbounded; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
