row_id,surface,service_name,section_ref,service_group,implementation_component,implementation_status,verification_status,positive_evidence,negative_evidence,declared_exceptions,overload_count,languages,gaps,notes
MOM-1516-1-2010-0186,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeConstrained,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0103-hlaenabletimeconstrained-unexpected-parameter; MOM-NEG-1516-1-2010-0104-hlaenabletimeconstrained-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0105-hlaenabletimeconstrained-bad-handle-encoding-hlafederate,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAenableTimeConstrained; parameters=1; required=1
MOM-1516-1-2010-0187,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAenableTimeRegulation,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0107-hlaenabletimeregulation-unexpected-parameter; MOM-NEG-1516-1-2010-0108-hlaenabletimeregulation-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0109-hlaenabletimeregulation-missing-required-parameter-hlalookahead; MOM-NEG-1516-1-2010-0110-hlaenabletimeregulation-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0111-hlaenabletimeregulation-bad-interval-encoding-hlalookahead,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAenableTimeRegulation; parameters=2; required=2
MOM-1516-1-2010-0188,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateRestoreComplete,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0113-hlafederaterestorecomplete-unexpected-parameter; MOM-NEG-1516-1-2010-0114-hlafederaterestorecomplete-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0115-hlafederaterestorecomplete-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0116-hlafederaterestorecomplete-bad-boolean-encoding-hlasuccessindicator,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAfederateRestoreComplete; parameters=2; required=1
MOM-1516-1-2010-0189,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateSaveBegun,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0118-hlafederatesavebegun-unexpected-parameter; MOM-NEG-1516-1-2010-0119-hlafederatesavebegun-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0120-hlafederatesavebegun-bad-handle-encoding-hlafederate,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAfederateSaveBegun; parameters=1; required=1
MOM-1516-1-2010-0190,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAfederateSaveComplete,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0122-hlafederatesavecomplete-unexpected-parameter; MOM-NEG-1516-1-2010-0123-hlafederatesavecomplete-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0124-hlafederatesavecomplete-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0125-hlafederatesavecomplete-bad-boolean-encoding-hlasuccessindicator,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAfederateSaveComplete; parameters=2; required=1
MOM-1516-1-2010-0191,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAflushQueueRequest,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0127-hlaflushqueuerequest-unexpected-parameter; MOM-NEG-1516-1-2010-0128-hlaflushqueuerequest-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0129-hlaflushqueuerequest-missing-required-parameter-hlatimestamp; MOM-NEG-1516-1-2010-0130-hlaflushqueuerequest-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0131-hlaflushqueuerequest-bad-time-encoding-hlatimestamp,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAflushQueueRequest; parameters=2; required=2
MOM-1516-1-2010-0192,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAlocalDeleteObjectInstance,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0133-hlalocaldeleteobjectinstance-unexpected-parameter; MOM-NEG-1516-1-2010-0134-hlalocaldeleteobjectinstance-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0135-hlalocaldeleteobjectinstance-missing-required-parameter-hlaobjectinstance; MOM-NEG-1516-1-2010-0136-hlalocaldeleteobjectinstance-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0137-hlalocaldeleteobjectinstance-bad-handle-encoding-hlaobjectinstance,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAlocalDeleteObjectInstance; parameters=2; required=2
MOM-1516-1-2010-0193,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAmodifyLookahead,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0139-hlamodifylookahead-unexpected-parameter; MOM-NEG-1516-1-2010-0140-hlamodifylookahead-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0141-hlamodifylookahead-missing-required-parameter-hlalookahead; MOM-NEG-1516-1-2010-0142-hlamodifylookahead-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0143-hlamodifylookahead-bad-interval-encoding-hlalookahead,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAmodifyLookahead; parameters=2; required=2
MOM-1516-1-2010-0194,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequest,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0145-hlanextmessagerequest-unexpected-parameter; MOM-NEG-1516-1-2010-0146-hlanextmessagerequest-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0147-hlanextmessagerequest-missing-required-parameter-hlatimestamp; MOM-NEG-1516-1-2010-0148-hlanextmessagerequest-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0149-hlanextmessagerequest-bad-time-encoding-hlatimestamp,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAnextMessageRequest; parameters=2; required=2
MOM-1516-1-2010-0195,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAnextMessageRequestAvailable,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0151-hlanextmessagerequestavailable-unexpected-parameter; MOM-NEG-1516-1-2010-0152-hlanextmessagerequestavailable-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0153-hlanextmessagerequestavailable-missing-required-parameter-hlatimestamp; MOM-NEG-1516-1-2010-0154-hlanextmessagerequestavailable-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0155-hlanextmessagerequestavailable-bad-time-encoding-hlatimestamp,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAnextMessageRequestAvailable; parameters=2; required=2
MOM-1516-1-2010-0196,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishInteractionClass,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0157-hlapublishinteractionclass-unexpected-parameter; MOM-NEG-1516-1-2010-0158-hlapublishinteractionclass-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0159-hlapublishinteractionclass-missing-required-parameter-hlainteractionclass; MOM-NEG-1516-1-2010-0160-hlapublishinteractionclass-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0161-hlapublishinteractionclass-bad-handle-encoding-hlainteractionclass,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLApublishInteractionClass; parameters=2; required=2
MOM-1516-1-2010-0197,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLApublishObjectClassAttributes,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0163-hlapublishobjectclassattributes-unexpected-parameter; MOM-NEG-1516-1-2010-0164-hlapublishobjectclassattributes-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0165-hlapublishobjectclassattributes-missing-required-parameter-hlaobjectclass; MOM-NEG-1516-1-2010-0166-hlapublishobjectclassattributes-missing-required-parameter-hlaattributelist; MOM-NEG-1516-1-2010-0167-hlapublishobjectclassattributes-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0168-hlapublishobjectclassattributes-bad-handle-encoding-hlaobjectclass; MOM-NEG-1516-1-2010-0169-hlapublishobjectclassattributes-bad-handle-encoding-hlaattributelist,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLApublishObjectClassAttributes; parameters=3; required=3
MOM-1516-1-2010-0198,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestAttributeTransportationTypeChange,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0171-hlarequestattributetransportationtypechange-unexpected-parameter; MOM-NEG-1516-1-2010-0172-hlarequestattributetransportationtypechange-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0173-hlarequestattributetransportationtypechange-missing-required-parameter-hlaobjectinstance; MOM-NEG-1516-1-2010-0174-hlarequestattributetransportationtypechange-missing-required-parameter-hlaattributelist; MOM-NEG-1516-1-2010-0175-hlarequestattributetransportationtypechange-missing-required-parameter-hlatransportation; MOM-NEG-1516-1-2010-0176-hlarequestattributetransportationtypechange-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0177-hlarequestattributetransportationtypechange-bad-handle-encoding-hlaobjectinstance; MOM-NEG-1516-1-2010-0178-hlarequestattributetransportationtypechange-bad-handle-encoding-hlaattributelist; MOM-NEG-1516-1-2010-0179-hlarequestattributetransportationtypechange-bad-handle-encoding-hlatransportation,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLArequestAttributeTransportationTypeChange; parameters=4; required=4
MOM-1516-1-2010-0199,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLArequestInteractionTransportationTypeChange,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0181-hlarequestinteractiontransportationtypechange-unexpected-parameter; MOM-NEG-1516-1-2010-0182-hlarequestinteractiontransportationtypechange-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0183-hlarequestinteractiontransportationtypechange-missing-required-parameter-hlainteractionclass; MOM-NEG-1516-1-2010-0184-hlarequestinteractiontransportationtypechange-missing-required-parameter-hlatransportation; MOM-NEG-1516-1-2010-0185-hlarequestinteractiontransportationtypechange-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0186-hlarequestinteractiontransportationtypechange-bad-handle-encoding-hlainteractionclass; MOM-NEG-1516-1-2010-0187-hlarequestinteractiontransportationtypechange-bad-handle-encoding-hlatransportation,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLArequestInteractionTransportationTypeChange; parameters=3; required=3
MOM-1516-1-2010-0200,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAresignFederationExecution,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0189-hlaresignfederationexecution-unexpected-parameter; MOM-NEG-1516-1-2010-0190-hlaresignfederationexecution-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0191-hlaresignfederationexecution-missing-required-parameter-hlaresignaction; MOM-NEG-1516-1-2010-0192-hlaresignfederationexecution-bad-handle-encoding-hlafederate,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAresignFederationExecution; parameters=2; required=2
MOM-1516-1-2010-0201,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeInteractionClass,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0194-hlasubscribeinteractionclass-unexpected-parameter; MOM-NEG-1516-1-2010-0195-hlasubscribeinteractionclass-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0196-hlasubscribeinteractionclass-missing-required-parameter-hlainteractionclass; MOM-NEG-1516-1-2010-0197-hlasubscribeinteractionclass-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0198-hlasubscribeinteractionclass-bad-handle-encoding-hlainteractionclass; MOM-NEG-1516-1-2010-0199-hlasubscribeinteractionclass-bad-boolean-encoding-hlaactive,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAsubscribeInteractionClass; parameters=3; required=2
MOM-1516-1-2010-0202,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsubscribeObjectClassAttributes,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0201-hlasubscribeobjectclassattributes-unexpected-parameter; MOM-NEG-1516-1-2010-0202-hlasubscribeobjectclassattributes-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0203-hlasubscribeobjectclassattributes-missing-required-parameter-hlaobjectclass; MOM-NEG-1516-1-2010-0204-hlasubscribeobjectclassattributes-missing-required-parameter-hlaattributelist; MOM-NEG-1516-1-2010-0205-hlasubscribeobjectclassattributes-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0206-hlasubscribeobjectclassattributes-bad-handle-encoding-hlaobjectclass; MOM-NEG-1516-1-2010-0207-hlasubscribeobjectclassattributes-bad-handle-encoding-hlaattributelist; MOM-NEG-1516-1-2010-0208-hlasubscribeobjectclassattributes-bad-boolean-encoding-hlaactive,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAsubscribeObjectClassAttributes; parameters=4; required=3
MOM-1516-1-2010-0203,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAsynchronizationPointAchieved,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0210-hlasynchronizationpointachieved-unexpected-parameter; MOM-NEG-1516-1-2010-0211-hlasynchronizationpointachieved-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0212-hlasynchronizationpointachieved-missing-required-parameter-hlalabel; MOM-NEG-1516-1-2010-0213-hlasynchronizationpointachieved-bad-handle-encoding-hlafederate,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAsynchronizationPointAchieved; parameters=2; required=2
MOM-1516-1-2010-0204,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequest,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0215-hlatimeadvancerequest-unexpected-parameter; MOM-NEG-1516-1-2010-0216-hlatimeadvancerequest-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0217-hlatimeadvancerequest-missing-required-parameter-hlatimestamp; MOM-NEG-1516-1-2010-0218-hlatimeadvancerequest-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0219-hlatimeadvancerequest-bad-time-encoding-hlatimestamp,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAtimeAdvanceRequest; parameters=2; required=2
MOM-1516-1-2010-0205,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAtimeAdvanceRequestAvailable,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0221-hlatimeadvancerequestavailable-unexpected-parameter; MOM-NEG-1516-1-2010-0222-hlatimeadvancerequestavailable-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0223-hlatimeadvancerequestavailable-missing-required-parameter-hlatimestamp; MOM-NEG-1516-1-2010-0224-hlatimeadvancerequestavailable-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0225-hlatimeadvancerequestavailable-bad-time-encoding-hlatimestamp,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAtimeAdvanceRequestAvailable; parameters=2; required=2
MOM-1516-1-2010-0206,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunconditionalAttributeOwnershipDivestiture,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0227-hlaunconditionalattributeownershipdivestiture-unexpected-parameter; MOM-NEG-1516-1-2010-0228-hlaunconditionalattributeownershipdivestiture-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0229-hlaunconditionalattributeownershipdivestiture-missing-required-parameter-hlaobjectinstance; MOM-NEG-1516-1-2010-0230-hlaunconditionalattributeownershipdivestiture-missing-required-parameter-hlaattributelist; MOM-NEG-1516-1-2010-0231-hlaunconditionalattributeownershipdivestiture-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0232-hlaunconditionalattributeownershipdivestiture-bad-handle-encoding-hlaobjectinstance; MOM-NEG-1516-1-2010-0233-hlaunconditionalattributeownershipdivestiture-bad-handle-encoding-hlaattributelist,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAunconditionalAttributeOwnershipDivestiture; parameters=3; required=3
MOM-1516-1-2010-0207,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishInteractionClass,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0235-hlaunpublishinteractionclass-unexpected-parameter; MOM-NEG-1516-1-2010-0236-hlaunpublishinteractionclass-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0237-hlaunpublishinteractionclass-missing-required-parameter-hlainteractionclass; MOM-NEG-1516-1-2010-0238-hlaunpublishinteractionclass-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0239-hlaunpublishinteractionclass-bad-handle-encoding-hlainteractionclass,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAunpublishInteractionClass; parameters=2; required=2
MOM-1516-1-2010-0208,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunpublishObjectClassAttributes,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0241-hlaunpublishobjectclassattributes-unexpected-parameter; MOM-NEG-1516-1-2010-0242-hlaunpublishobjectclassattributes-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0243-hlaunpublishobjectclassattributes-missing-required-parameter-hlaobjectclass; MOM-NEG-1516-1-2010-0244-hlaunpublishobjectclassattributes-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0245-hlaunpublishobjectclassattributes-bad-handle-encoding-hlaobjectclass; MOM-NEG-1516-1-2010-0246-hlaunpublishobjectclassattributes-bad-handle-encoding-hlaattributelist,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAunpublishObjectClassAttributes; parameters=3; required=2
MOM-1516-1-2010-0209,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeInteractionClass,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0248-hlaunsubscribeinteractionclass-unexpected-parameter; MOM-NEG-1516-1-2010-0249-hlaunsubscribeinteractionclass-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0250-hlaunsubscribeinteractionclass-missing-required-parameter-hlainteractionclass; MOM-NEG-1516-1-2010-0251-hlaunsubscribeinteractionclass-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0252-hlaunsubscribeinteractionclass-bad-handle-encoding-hlainteractionclass,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAunsubscribeInteractionClass; parameters=2; required=2
MOM-1516-1-2010-0210,MOMInteraction,HLAinteractionRoot.HLAmanager.HLAfederate.HLAservice.HLAunsubscribeObjectClassAttributes,1516.1-2010 §11.4.1,Management Object Model / HLAservice,hla2010.backends.python_rti.PythonRTIBackend._handle_mom_interaction,table-driven-receive-rule,parameterized-negative-tests,hla2010.mom_catalog.MOMExposureModel,MOM-NEG-1516-1-2010-0254-hlaunsubscribeobjectclassattributes-unexpected-parameter; MOM-NEG-1516-1-2010-0255-hlaunsubscribeobjectclassattributes-missing-required-parameter-hlafederate; MOM-NEG-1516-1-2010-0256-hlaunsubscribeobjectclassattributes-missing-required-parameter-hlaobjectclass; MOM-NEG-1516-1-2010-0257-hlaunsubscribeobjectclassattributes-missing-required-parameter-hlaattributelist; MOM-NEG-1516-1-2010-0258-hlaunsubscribeobjectclassattributes-bad-handle-encoding-hlafederate; MOM-NEG-1516-1-2010-0259-hlaunsubscribeobjectclassattributes-bad-handle-encoding-hlaobjectclass; MOM-NEG-1516-1-2010-0260-hlaunsubscribeobjectclassattributes-bad-handle-encoding-hlaattributelist,InteractionParameterNotDefined; InteractionClassNotPublished; FederateHandleNotKnown,1,MIM/FOM,Semantic service-precondition negative cases are planned separately from table-driven parameter-validation cases.,leaf=HLAunsubscribeObjectClassAttributes; parameters=3; required=3
